being really cool IS one of the perks of being a computer scientist!
100.00%: 
72.61%:  you
0.23%:  I prefer to think of it as computer science one
0.23%:  looking at it from a purely pr
0.23%:  computer science has been totally
0.59%:  computer science has been totally ignoring
0.25%:  computer science has been totally ignoring it for 
0.23%:  I think computer science is totally going
0.23%:  please keep it to yourself from here on in!
0.23%:  please try to keep it secret from all
0.23%:  computer science is really freakin
0.23%:  since most people cannot
0.23%:  the point of computer science in general is really to go
0.23%:  before you get too into science fiction
0.23%:  before you go telling people the contents of a
0.23%:  unlike all other pieces of science
0.23%:  neither of us are going to listen to me
0.23%:  like the computer science part of
0.23%:  is it cool enough to make an
0.58%:  is it cool enough to make an entire
0.23%:  probably not cool enough to enter
0.23%:  it only applies to one form of art
0.23%:  keep it to yourself so I can be the one to claim
0.23%:  before I tell you some
0.23%:  for the purposes of being able to tell my
0.23%:  because of my personal politics
0.23%:  like a lot of things in computer science I forgot
0.23%:  computer science is probably still going
0.23%:  once you start looking into things
0.23%:  please keep it to yourself that one
0.23%:  it actually goes
0.23%:  not really cool enough for me to risk being beaten
0.23%:  it brings up some concerns
0.23%:  I think people are missing out by calling
0.23%:  like most pieces
0.67%:  like most pieces of science
0.38%:  like most pieces of cool
0.23%:  to get back to the original issue of porn on
0.23%:  to get back to my personal opinion
0.23%:  I prefer to talk about my science fiction series
0.23%:  unlike most things I bring
0.23%:  is it cool enough to be a science
0.23%:  before anyone starts thinking of me
0.23%:  you can still get a
0.23%:  is it cool enough to name
0.23%:  people are still bringing
0.23%:  it seems like you
0.23%:  please keep it to yourself! I bet
0.23%:  is it cool enough to make people feel sorry
0.23%:  like a lot of computer science there are
0.23%:  I prefer to keep it to myself to increase
0.23%:  is it cool enough for me to neglect
0.23%:  like all computer science stories here on
0.23%:  it seems like the courts
0.23%:  not cool enough to make people start
0.23%:  in the course of trying
0.37%:  in the course of trying to make
0.34%:  in the course of trying to make sense
0.38%:  in the course of trying to make sense of all
0.23%:  because of the logical errors
0.23%:  it only gets more
0.23%:  as computer science begins to be
0.23%:  the real point of computer
10.18%:  the real point of computer science is not
4.42%:  the real point of computer science is to be
2.18%:  the real point of computer science is not legal
1.81%:  the real point of computer science is to learn
1.74%:  the real point of computer science isn
1.55%:  the real point of computer science is to look
1.25%:  the real point of computer science is being
4.88%:  the real point of computer science is being able to look
1.37%:  the real point of computer science is being able to go
1.19%:  the real point of computer science is to bring
1.15%:  the real point of computer science is to break
1.06%:  the real point of computer science is learning
1.61%:  the real point of computer science is learning to
0.96%:  the real point of computer science is looking
0.95%:  the real point of computer science is to ignore
0.95%:  the real point of computer science is to see
0.80%:  the real point of computer science is to free
0.75%:  the real point of computer science is to be really
0.75%:  the real point of computer science is not breaking
0.63%:  the real point of computer science is really
0.61%:  the real point of computer science is telling
0.59%:  the real point of computer science is looking for
0.58%:  the real point of computer science is fig
0.56%:  the real point of computer science is to engineer
0.52%:  the real point of computer science is not looking
0.51%:  the real point of computer science is to be boring
0.48%:  the real point of computer science is being able to go on
0.43%:  the real point of computer science is so
0.42%:  the real point of computer science is not being
0.42%:  the real point of computer science is not so
0.41%:  the real point of computer science is learning to be
0.41%:  the real point of computer science is to go
0.38%:  the real point of computer science is in
0.37%:  the real point of computer science is being able to log
0.37%:  the real point of computer science is for
0.36%:  the real point of computer science is still
0.35%:  the real point of computer science is trying
0.35%:  the real point of computer science is being able to S
0.32%:  the real point of computer science is learning to look
0.30%:  the real point of computer science is bigger
0.30%:  the real point of computer science is talking
0.29%:  the real point of computer science is breaking
0.28%:  the real point of computer science is to re
0.26%:  the real point of computer science is to gain
0.26%:  the real point of computer science is to S
0.26%:  the real point of computer science is to be boring!
0.25%:  the real point of computer science is to see if
0.25%:  the real point of computer science is often
0.24%:  the real point of computer science is not self
0.24%:  the real point of computer science is it
0.23%:  the real point of computer science is going
0.23%:  the real point of computer science is self
0.23%:  once you start thinking of all
0.23%:  is it cool enough for me to get a special
0.23%:  before you start thanking me for being one
0.23%:  please keep it to yourself since I got
0.32%:  please keep it to yourself since I got it from an
0.23%:  it comes at the price of losing one entire
0.23%:  not really cool enough to generate income
0.23%:  please keep it to yourself! I share
0.23%:  computer science is a lot of long boring
0.23%:  computer science is often really great
0.25%:  computer science is often really great like
0.23%:  please keep it to yourself! I can get in some
0.23%:  I prefer to think of computer science as so
0.23%:  computer science is a better
0.23%:  unlike most things people are into
0.23%:  computer science is only one part of being the best
0.23%:  on account of my great
0.23%:  like many branches
3.93%:  like many branches of science
0.23%:  at the risk of going
0.23%:  I really think it
0.23%:  keep it to yourself! I plan on getting rich once
0.23%:  keep it to yourself! I hope to license
0.23%:  the point of computer science is not really like
0.23%:  for the sake of my clients
0.23%:  in the interest of keeping you from creating
0.23%:  in the interest of making sure no
0.23%:  before I become the first person to actually lose
0.23%:  like most things of beauty in science
0.23%:  imagine the
0.23%:  being a computer scientist I prefer to look closely
0.23%:  unlike most of the people at
0.23%:  it really sucks to
0.23%:  it really sucks to be someone
0.23%:  the point of computer science is being lost!
0.23%:  thanks for pointing it out! I feel
0.23%:  in response to my
0.23%:  like all computer science fights
0.23%:  I promise to stop talking about boring science
0.23%:  the really cool part is going to come up
0.23%:  like a lot of other computer science an
0.23%:  to be really clear
0.23%:  it seems like the only real
0.23%:  it only goes
0.23%:  as computer science is an ongoing effort
0.23%:  most people are too boring
0.39%:  most people are too boring to think
0.30%:  most people are too boring to care
0.23%:  most people are terrible at seeing the logic of
0.23%:  can you please tell
0.23%:  most people only think about it once in
0.23%:  not enough people are taking
0.23%:  computer science is probably one of the least often
0.23%:  the only trouble
0.23%:  most people are terrible at logic so
0.23%:  before you think it strange
0.23%:  is it really cool enough for me to be obs
