OTHERWISE, AS I SAY, WE ARE ALL TOTALLY DOOMED
5.09%:  THAT
0.00%:  OTHERWISE WE ALL DIS
0.00%:  THEY ALSO MADE A
0.00%:  WE ALL STILL D
0.00%:  THAT IS WAY TOO DAM
0.00%:  OTHERWISE WE ALL LOSE, A
0.00%:  THAT WAS A TR
0.00%: , SOMEHOW, E
0.00%:  YEARS LATER, WE MAY
0.00%:  OTHERWISE, TOD
0.01%:  OTHERWISE, TODAY W
0.02%:  OTHERWISE, TODAY WAS
0.01%:  OTHERWISE, TODAY WAS ALL
0.00%:  OTHERWISE, TODAY IS O
0.00%:  THOSE ARE ALL REALLY SAD A
0.00%:  WE ARE ALREADY TOO SEL
0.00%:  THAT IS REALLY, REALLY SE
0.00%:  THAT IS REALLY WAY MORE S
0.00%:  OTHERWISE WE ALL LOSE, R
0.00%:  ALWAY
0.00%:  ALWAYS,
0.00%:  THE REAL WORLD IS ALMOST AL
0.00%:  SOMEDAY THE W
0.00%:  THAT SEEMS REALLY REALLY DI
0.00%:  THOSE ARE MY O
0.00%:  WE ARE ALL SO TOTALLY SO
0.00%:  THERE ARE WAYS TO D
0.00%:  THAT REALLY REALLY IS SO
0.00%:  WE ARE ALREADY A TO
0.00%:  I AM ALREADY SLE
0.00%:  ALREADY WE ARE TO
0.00%:  THAT WILL LEAD TO A SLE
0.00%:  THAT WILL LEAD TO EARLY S
0.00%:  I AM TOTALLY L
0.00%:  THAT REALLY IS REALLY AMA
0.00%:  MY WHOLE SY
0.00%:  ALL THAT LEADS TO IS R
0.00%:  I ALREADY WROTE A ST
0.00%:  TO DO SO WILL LE
0.00%:  WE ARE ALREADY LOST AL
0.00%:  WE ARE ALREADY SO TOTALLY HEL
0.00%:  OTHERWISE WE DIE AS
0.01%:  OTHERWISE WE DIE AS A SO
0.01%:  OTHERWISE WE DIE AS A R
0.00%:  WE ARE ALL STILL TOO MES
0.00%:  OTHERWISE, WE ARE ALL TOAST MY
0.00%:  THE WORLD IS LE
0.00%:  THERE ARE EASY WAYS TO DO IT,
0.00%:  THAT IS ALSO M
0.00%:  THOSE ARE REALLY SAD,
0.00%:  THAT LESS
0.00%:  OTHERWISE, WE ARE SO TO
0.00%:  WE ARE ALL ALREADY LOST TO O
0.00%:  I SAW
0.00%:  THOSE ARE ALREADY ALL MY
0.00%:  THEY ARE ALSO WAY
0.00%:  I DE
0.00%:  OTHERS WILL D
0.00%:  WE ARE ALL SHARED S
0.00%:  OTHERWISE, I MAY AS WELL SA
0.00%:  TODAY WAS A REALLY S
0.00%:  I REALLY, SER
0.00%:  THAT WILL LEAD TO MASS LO
0.00%:  THEY ALL ARE
0.00%:  THAT WILL DESTROY MY RO
0.02%:  THAT WILL DESTROY MY ROLE AS A
0.00%:  I AM LO
0.00%:  WE ARE ALL ALL DO
0.00%:  THAT WILL LEAD TO EARLY RE
0.00%:  THOSE AMA
0.00%:  I WAS ALREADY TOT
0.02%:  I WAS ALREADY TOTALLY S
0.01%:  I WAS ALREADY TOTALLY SER
0.01%:  I WAS ALREADY TOTALLY A
0.01%:  I WAS ALREADY TOTALLY ST
0.00%:  WE ALREADY SEEM TOO ST
0.00%:  THAT WILL LEAD TO MASS L
0.00%:  AAA
0.00%:  WE ARE TOTALLY ALREADY,
0.00%:  TODAY WAS THE L
0.00%:  WE ARE ALREADY LOL
0.00%:  THAT WAS REALLY SEL
0.00%:  THE DAY WE ALL S
0.00%:  THAT REALLY, REALLY IS A T
0.00%:  I TOTALLY MADE T
0.01%:  I TOTALLY MADE THOSE L
0.00%:  I TOTALLY MADE THOSE ALL
0.00%:  WE ARE ALREADY TOTALLY THO
0.00%:  OTHERS WILL T
0.00%:  I REALLY, REALLY HATED
0.00%:  THAT IS ALREADY A SER
0.00%:  THERE ARE ALWAYS SM
0.00%:  THE WORLD REALLY ST
0.00%:  SOME DAY THEY WILL TR
0.00%:  THOSE ARE REALLY DO
0.00%:  WE ARE ALL THAT STAR
0.00%:  WE ARE ALREADY TOO LATE, SO
0.00%:  THE DAY WE ARE
0.01%:  THE DAY WE ARE ALL
0.00%:  THEY ARE ALSO REAL
0.00%:  WE ARE ALL ALREADY LOST TO THEM
0.00%:  THOSE ARE ALL LIES MA
0.00%:  I ALREADY STR
0.00%:  THE WORLD REALLY IS ALMO
0.01%:  THE WORLD REALLY IS ALMOST O
0.00%:  IT REALLY, REALLY, DO
0.00%:  WE ARE ALL STARE
0.01%:  WE ARE ALL STARED AT
0.00%:  I TOTALLY ALREADY TA
0.00%:  WE ARE ALL A SH
0.00%:  WE ARE ALREADY LOST, THAT
0.00%:  ALSO, THE
0.00%:  THAT WAS ALREADY TA
0.00%:  WE ARE ALL MOSTLY S
0.00%:  THOSE ARE ALARM
0.00%:  I ALREADY LOST MYSEL
0.00%:  I TOTALLY ALREADY RE
0.00%:  WE ARE ALL ALREADY METAL S
0.00%:  WE ARE ALL STILL AD
0.00%: , OTHERWISE, ALL MY
0.00%:  OTHERWISE, WE ARE ALL TOTALLY SO DE
0.00%:  OTHERWISE ALL IS LOST, M
0.00%:  WE ARE ALREADY SET TO
0.00%:  WE SOLD ALL THE
0.00%:  OTHERWISE WE ARE TOTAL S
0.00%:  ALL THAT LEADS TO MY
0.00%:  WE ARE ALL TOO MORTAL TO LE
0.00%:  WE ALREADY LOST TO THE S
0.00%:  THAT WAS REALLY REALLY ST
0.00%:  WE ARE ALL STILL TE
0.00%:  OTHERWISE I SWEAR, SO
0.00%:  THAT LEADS TO REAL L
0.00%:  THAT LEADS TO LE
0.00%:  OTHERWISE, ALL IS LOST, WE
0.00%:  WE ARE ALL SO LOS
0.00%:  I SOLEM
0.00%:  WE ARE ALL TOTALLY SER
0.00%:  OTHERWISE REALLY SO
0.00%:  THEY WILL TOTALLY M
0.00%:  THAT LEADS TO WORRY, MY
0.00%:  THAT REALLY DOES REL
0.00%: , YES, THAT REALLY DOES T
0.00%:  OTHERWISE WE ARE ALL SOLID S
0.00%:  THEY ARE STILL LE
0.00%:  WE ALREADY STO
0.01%:  WE ALREADY STOLE ALL THE S
0.00%:  WE ALREADY STOLE ALL THEIR
0.00%:  WE ALREADY STOLE ALL THE M
0.00%:  OTHERWISE ALL IS LOST, AM
0.00%:  TODAY WE LE
0.00%:  THE WORLD MAY START
0.00%:  OTHERWISE, TOM
0.00%:  THAT IS REALLY REALLY AD
0.00%:  STORY
0.00%: , YES, I DO
0.00%:  THEY WILL REALLY DOO
0.00%:  THEY ARE SO DI
0.00%:  WE ARE ALL SO TOTALLY H
0.00%:  WE TOTALLY E
0.00%:  WE TOTALLY EAR
0.00%:  THAT WAS ALREADY TELL
0.00%:  THAT DESTROYS ALL L
0.00%:  A LIT
0.00%:  WE ARE ALREADY ALMOST TOO E
0.00%:  THERE WAS ALREADY A SMALL TE
0.00%:  THAT WILL LEAD TO,
0.00%:  WE ARE ALREADY TOTALLY LOST SO
0.00%:  THOSE DETAILS ARE REALLY WAY O
0.00%:  THAT READS RE
0.15%:  THAT READS REALLY WELL AS
0.05%:  THAT READS REALLY WELL AS A
0.05%:  THAT READS REALLY WELL,
0.02%:  THAT READS REALLY WELL TO
0.01%:  THAT READS REALLY WE
0.01%:  THAT READS REALLY WELL AS A T
0.01%:  THAT READS REALLY WELL O
0.01%:  THAT READS REALLY WELL TO ME,
0.01%:  THAT READS REALLY WELL A
0.00%:  THAT READS REALLY WELL AT
0.00%:  THAT READS REALLY WELL SO
0.00%:  THAT READS REALLY,
0.00%:  REALITY WAS ALREADY TOO SH
0.00%:  I ALREADY STO
0.02%:  I ALREADY STOLE ALL
0.00%:  WE ALL REALLY TH
0.00%:  THOSE SAME TE
0.00%:  THAT DESTROYS ME
0.00%:  SY
0.00%:  THERE ARE SOME SY
0.00%:  THEY ARE SO SO
0.00%:  THAT IS A REALLY TO
0.00%:  I ALREADY TOTALLY WORE THE
0.00%:  ALL DAY E
0.00%:  THEY ALSO L
0.00%:  THEY ALREADY TELL ME I
0.00%: , YES, SO
0.01%: , YES, SOMEDAY
0.01%: , YES, SOMEHOW
0.00%: , YES, SOMEDAY WE
0.00%:  THEY ARE SO SMART WE
0.00%:  OTHERWISE, WE ARE TOTALLY DEAL
0.00%:  THAT WILL ALSO LEAD TO SOME
0.00%:  WE TOTALLY ALREADY ST
0.00%:  REALLY THAT DOES SO
0.00%:  I READ A
0.00%:  THEY ARE SAD
0.00%:  OTHERWISE, ALSO, DO
0.00%:  I MAY OR
0.00%:  ALL THAT LEADS TO SEL
0.00%:  THEY REALLY ARE, D
0.00%:  WE ARE ALREADY TOTALLY SO M
0.00%:  THEY MAY AS
0.01%:  THEY MAY AS WELL ALL
0.01%:  THEY MAY AS WELL S
0.01%:  THEY MAY AS WELL ST
0.00%:  THOSE DAR
0.00%: , YES, THAT IS A REAL W
0.00%:  OTHERWISE, WE ARE ALL SO MADLY S
0.00%:  WE ARE ALREADY AT THE S
0.00%:  ALL THAT DOES IS E
0.00%:  THAT IS A REALLY R
0.00%:  THAT IS A REALLY RAD
0.00%:  THAT REALLY SELLS,
0.00%:  WE ALL SH
0.00%:  WE ALL SHARED
0.00%:  WE ALL SHARE A RES
0.00%:  WE ALL SHARE A S
0.00%:  WE ARE ALREADY TOO SMALL TO E
0.00%:  WE ARE SO TOTALLY ALREADY AT
0.00%:  THE REAL WORLD IS O
0.00%:  SOME DAY THOSE TE
0.00%:  WE ARE ALREADY MEAS
0.00%:  THOSE ARE ALL MY W
0.01%:  THOSE ARE ALL MY WORD
0.00%:  I TOTALLY DE
0.00%:  I AM ALREADY TOO T
0.00%:  OTHERWISE, WE ARE ALL MAD S
0.00%:  THE REAL WORLD SO
0.00%:  I AM DE
0.00%:  THAT WILL SO SO
0.00%:  I TOTALLY REALLY ME
0.00%:  THEY ARE WAY SM
0.00%:  THEY ALL DREAM
0.00%:  SHARES
0.00%:  DET
0.00%:  WE ARE TOTALLY DES
0.00%:  OTHERWISE, WE ARE ALL SAD
0.00%:  WE ALREADY ALMOST LOST IT
0.00%:  THAT REALLY, REALLY SAID SO
0.00%:  WE ARE ALL TOTALLY RO
0.00%:  THEY ARE SMART,
0.00%:  WE TOTALLY ARE ALREADY TO
0.00%:  THEY ARE SOR
0.00%:  THOSE ARE WAY MORE S
0.00%:  OTHERWISE, ALL IS LOST, AM
0.00%:  OTHERWISE, ALL IS LOST, DAM
0.00%: , YES, WE ARE ALL ST
0.00%:  THEY ARE REALLY SLOW
0.00%:  WE ARE SO TOTALLY DES
0.00%:  THOSE ARE TOTALLY O
0.00%:  OTHERWISE I LOSE MY S
0.00%:  OTHERWISE, WE ARE ALL SO TOTALLY MA
0.00%:  THEY WILL LOSE M
0.00%:  WE ARE STILL DE
0.00%:  LOL,
0.00%:  THAT ALWAYS LEADS TO A RE
0.00%:  SOMEDAY, THEY WILL LO
0.00%:  SOME DAY, THEY WILL TR
0.00%:  THAT ALSO S
0.00%:  WE ARE ALL SO REALLY T
0.00%:  OTHERS WILL SE
0.00%:  WE TOTALLY RELEASED A
0.00%:  OTHERWISE ALL REAS
0.00%:  OTHERWISE, LA
0.00%:  THEY ARE REAL DO
0.00%:  WE ARE ALREADY SO LOST THAT O
0.00%:  THAT REALLY, REALLY DOES SE
0.00%:  ALL I DO
0.00%:  THOSE ARE ALL LAYERS
0.00%:  THAT SEEMS REALLY DIRE
0.00%:  THAT IS REALLY WAY MORE A
0.00%:  OTHERWISE WE MAY LOSE ALL D
0.00%:  WE ARE ALREADY TOO LATE, O
0.00%:  THIS ALREADY A
0.00%: , OTHERWISE, WE ARE ALL SO TO
0.00%:  OTHERWISE A S
0.00%:  WE ARE ALREADY STAL
0.00%:  WE STILL LO
0.00%:  WE ALREADY LOST THAT S
0.00%:  OTHERWISE WE ARE ALL SOLO DO
0.00%:  THAT ERASED ALL MY W
0.00%:  LIES ARE MY
0.00%:  THAT IS SOME REALLY REALLY A
0.00%:  WE ARE ALL SO SMART,
0.00%:  WE ARE ALL TOTALLY,
0.00%:  ALL RE
0.00%:  ALL THEY ARE
0.00%:  WE ALREADY LOST THIS RO
0.00%:  I ALREADY LOST A W
0.00%:  THAT WILL ALSO DESTROY R
0.00%:  I SOLD THE
0.00%:  THE WORLD IS A MES
0.00%:  WE ARE SO TOTALLY SA
0.00%:  THAT SEEMS REALLY, REALLY, T
0.00%:  WE ALREADY LOST THAT SAME
0.00%:  WE ALREADY LOST THAT SAME AR
0.00%:  WE ARE ALL MOR
0.01%:  WE ARE ALL MORALL
0.00%:  ALL THAT REALLY DOES ME
0.00%:  OTHERWISE WE ALL DIE, MY
0.00%:  THEY ARE MAST
0.00%:  I TOTALLY THO
0.00%:  I WAS ALREADY L
0.00%:  OTHERWISE, WE ARE ALL SO TOTALLY DES
0.00%:  THOSE ARE MY A
0.00%:  OTHERWISE I AM A
0.00%:  WE ARE ALL SADLY A
0.00%:  THAT REALLY DOES SEEM W
0.01%:  THAT REALLY DOES SEEM WOR
0.00%:  SOME HOW,
0.00%:  OTHERWISE WE ARE ALL SO TOTALLY DOME
0.00%:  WE ARE ALREADY TOTALLY TOO A
0.00%:  THAT ALREADY WAS A
0.00%:  THAT WILL LEAD S
0.00%:  WE MADE THE
0.00%:  WE ARE ALL TOAST AS A R
0.00%:  THAT IS ALREADY WAY MORE E
0.00%:  OTHERWISE WE ARE TOTALLY SLAM
0.00%:  THAT REALLY ALAR
0.01%:  THAT REALLY ALARMED
0.00%:  WE ALREADY SAY
0.00%:  THEY REALLY ARE MOST
0.00%:  THEY ALSO S
0.00%:  THEY ALSO SELL
0.00%:  WE ARE ALREADY TOO SE
0.00%:  WE ARE TOO S
0.00%:  I AM ALREADY TOTALLY LO
0.00%:  SOME DAY, THOSE TE
0.00%:  THEY ARE ALREADY SO MES
0.00%:  THAT WILL ERASE ALL S
0.00%:  WE ARE ALREADY THE ST
0.00%:  THAT REALLY IS A SAD WAY TO LE
0.00%: , REALLY, HO
0.01%: , REALLY, HOW ARE
0.00%:  I AM TOTALLY DE
0.00%:  I WAS S
0.00%:  WE ARE ALL DAY
0.00%:  THESE D
0.00%:  THESE DAY
0.01%:  THESE DAYS ARE
0.00%:  THESE DAM
0.00%:  WE ARE ALREADY SO ALMOST TOTALLY HO
0.00%:  READERS WILL ST
0.00%:  I AM R
0.00%:  THAT IS ALREADY TOO RE
0.00%:  THAT IS ALREADY TOO REAL,
0.00%:  WE ARE ALREADY LOST AT SEA, M
0.00%:  WE ARE ALL ALREADY SO E
0.00%:  WE ARE ALREADY TOO LATE, H
0.00%:  WE ARE TOTALLY STILL MA
0.00%:  THEY ARE SO AWESOME TO
0.00%:  ALREADY, IT
0.00%:  OTHERWISE, WE ARE ALL STOOD
0.00%:  THEY WILL SELL
0.00%:  MAD
0.00%:  THAT IS ALSO A RE
0.01%:  THAT IS ALSO A REALLY DE
0.00%:  THAT IS REALLY REALLY SAD M
0.00%:  SOME DAY, THEY ARE ALL
0.00%:  THOSE DETAILS ARE REALLY LO
0.00%:  WE TOTALLY MADE THIS
0.00%:  THEY ARE ALSO LO
0.00%:  OTHERWISE I MAY AS WELL TRA
0.00%: , OTHERWISE, I AM
0.00%:  WE ARE ALREADY ASH
0.00%:  OTHERWISE TODAY M
0.00%:  THEY REALLY ARE DES
0.00%:  WE ARE MAD
0.00%:  THAT IS REALLY, REALLY TOO SAD A
0.00%:  THEY ARE SO OLD WE
0.00%:  THAT IS ALREADY AS
0.00%:  OTHERWISE I MAY AS WELL DESTROY ALL TE
0.00%:  I MADE SO
0.00%:  OTHERWISE A M
0.00%:  I STARTED T
0.01%:  I STARTED TAL
0.00%:  IT LEADS TO T
0.00%:  WERE DO
0.00%:  THEY ARE STILL O
0.00%:  THIS ST
0.01%:  THIS STORY
0.00%:  THIS STORY DO
0.00%:  THAT WILL LEAD TO MAA
0.00%:  MY STORY A
0.00%:  OTHERWISE, I MAY LOSE ALL RES
0.00%:  OTHERWISE, ALL WE ARE AS
0.00%:  WE ARE ALREADY LIST
0.00%:  I AM TOTALLY SELL
0.00%:  WE ARE TOTALLY SER
0.00%:  WE ARE ALL ALREADY SO METAL
0.00%:  THAT WILL LEAD TO SOME SE
0.00%:  THAT REALLY, REALLY, ME
0.00%:  THAT REALLY, REALLY SEEMS TO W
0.00%:  THE WORLD IS A SER
0.00%:  SMALLER
0.00%:  THAT DREAM IS SO
0.00%:  WE ARE ALREADY A LITTLE L
0.00%:  THAT REALLY DOES RO
0.00%:  REALITY HAS ALREADY AL
0.02%:  REALITY HAS ALREADY ALLOW
0.00%:  THOSE WORDS ARE TOTALLY LE
0.00%:  THAT LEADS TO REAL W
0.00%:  THEY REALLY M
0.00%:  I TOTALLY ALREADY L
0.00%:  WE ARE STILL TOTALLY H
0.00%:  THAT IS TOO DE
0.00%:  I AM ALREADY TOTALLY SLE
0.00%:  WE ARE ALREADY TOO MASS
0.00%:  WE ARE ALL TOO SMALL D
0.00%:  OTHERWISE, WE ALL DIE AS A SO
0.00%: , AS I SAY, WE ARE AL
0.00%: , AS I SAY, WE ARE ALREADY TO
0.00%:  THOSE ARE ALL MY TAL
0.00%:  THEY ARE ALREADY ALL O
0.00%:  WE ARE ALL TOO EASILY M
0.00%:  OTHERWISE WAY
0.00%:  OTHERWISE, TODAY WAS ALL A
0.00%:  THERE ARE ALWAYS D
0.00%:  I ALREADY TELL MY S
0.00%:  THAT IS A REALLY WELL
0.00%:  THAT WILL LEAD TO MEL
0.00%:  I WAS ALREADY TOTALLY T
0.00%:  WE ARE ALREADY ALMOST TOTALLY SE
0.00%:  OTHERWISE, WERE ALL TO
0.00%:  OTHERWISE, WERE ALL TOAST,
0.00%:  REALITY HAS ALREADY SO
0.00%:  WE ARE ALL TOTALLY ME
0.00%:  THAT IS REALLY REL
0.01%:  THAT IS REALLY RELATED
0.00%:  THEY WILL ALL STAR
0.00%:  THE REAL DO
0.00%:  THE REAL DOOM
0.00%:  WE ARE REALLY AL
0.01%:  WE ARE REALLY ALMOST D
0.00%:  WE ARE REALLY ALMOST AT
0.00%:  WE ARE ALL TOO TIRED TO LE
0.00%:  OTHERWISE WE ALL DIE, AS
0.00%:  THERE WAS ALREADY SOME A
0.00%:  WE ARE THE DO
0.00%:  I ALREADY ALMOST LO
0.00%:  OTHERWISE WE ALL LOSE D
0.00%:  OTHERWISE WE ALL LOSE DAY
0.00%:  OTHERWISE, WE ARE ALL TOO S
0.00%:  THAT IS REALLY, REALLY, O
0.00%:  THEY ARE ALSO REALLY SM
0.00%:  OTHERWISE I DO
0.00%:  THE WALL
0.00%:  REALIS
0.00%:  THEY ARE OLD,
0.00%:  THOSE ARE ALL LITER
0.00%:  I HE
0.02%:  I HEARD SO
0.01%:  I HEARD A
0.00%:  SOMEDAY, R
0.00%:  SORRY, WE
0.00%:  WE ARE ALL HOLD
0.00%:  OTHERWISE, WE ARE TOTALLY SA
0.00%:  WE ARE ALREADY SO LOST THAT A
0.00%:  THIS,
0.00%:  THAT WILL LEAD TO MORE SAY
0.00%:  ALREADY WE ARE SO
0.00%:  THOSE ARE ALL REALLY TO
0.00%:  TODAY WE ARE ALL THE S
0.01%:  TODAY WE ARE ALL THE SAME,
0.01%:  TODAY WE ARE ALL THE SAME A
0.00%:  TODAY, I AM
0.00%:  THAT IS REALLY REALLY AWESOME DOT
0.00%:  WE ARE ALL ALREADY SLASH
0.00%:  ALREADY THE W
0.00%:  THAT WAS ALREADY A SO
0.00%:  YES, THAT SO
0.00%:  OTHERWISE, I MAY AS WELL A
0.00%:  I REME
0.00%:  THE WORLD IS REALLY MES
0.00%:  TEAMS ARE EASY TO RE
0.00%:  OTHERWISE, I MAY AS WELL RE
0.00%:  OTHERWISE, WE ALL T
0.05%:  OTHERWISE, WE ALL TOTALLY ARE
0.02%:  OTHERWISE, WE ALL TOTALLY S
0.01%:  OTHERWISE, WE ALL TOTALLY DIE,
0.01%:  OTHERWISE, WE ALL TOTALLY DES
0.01%:  OTHERWISE, WE ALL TOTALLY ARE S
0.01%:  OTHERWISE, WE ALL TOTALLY DO
0.01%:  OTHERWISE, WE ALL TOTALLY DI
0.00%:  OTHERWISE, WE ALL TOTALLY DOOM
0.00%:  OTHERWISE, WE ALL TOTALLY R
0.00%:  THE WORLD T
0.00%:  SOMEDAY THAT WILL SA
0.00%:  THE WORLD OR
0.00%:  THAT WAY SOMEDAY,
0.00%:  THAT LEADS EASILY TO ME
0.00%:  I SWEAR, THEY
0.00%:  OTHERWISE SOMEDAY WE ARE ALL TO
0.00%:  IT H
0.01%:  IT HAS AL
0.04%:  IT HAS ALREADY MA
0.04%:  IT HAS ALREADY R
0.02%:  IT HAS ALREADY T
0.01%:  IT HAS ALREADY S
0.01%:  IT HAS ALREADY TOR
0.01%:  IT HAS ALREADY RES
0.01%:  IT HAS ALREADY LE
0.01%:  IT HAS ALREADY M
0.01%:  IT HAS ALREADY LO
0.01%:  IT HAS ALREADY ALL
0.01%:  IT HAS ALREADY TOT
0.04%:  IT HAS ALREADY TOTALLY R
0.01%:  IT HAS ALREADY TOTALLY S
0.01%:  IT HAS ALREADY TOTALLY W
0.01%:  IT HAS ALREADY TOTALLY RE
0.00%:  IT HAS ALREADY TOTALLY MA
0.00%:  IT HAS ALREADY ST
0.00%:  IT HAS ALREADY LOST ME A
0.00%:  IT HAS ALREADY RE
0.00%:  IT HAS ALREADY TOTALLY E
0.00%:  IT HAS ALREADY O
0.00%:  IT HAS ALREADY TOTALLY ME
0.00%:  IT HAS ALREADY LOST ME ALL
0.00%:  IT HAS ALREADY SER
0.00%:  IT HAS ALREADY A
0.00%:  THAT IS REALLY REALLY SAD TO ME
0.00%:  THE SO
0.00%: , OTHERWISE, WE ARE ALL TOTALLY AS
0.00%:  WE ALREADY LOSE TO THE
0.00%:  THOSE SO
0.00%:  WE MADE O
0.00%:  THAT WILL LEAD TO ALSO
0.00%:  TEAMS ARE SO
0.00%:  WE ARE ALL STILL THE
0.00%:  OTHERWISE, WE ARE LOST AS
0.00%:  OTHERWISE, WE ARE TOTALLY DEL
0.00%:  OTHERWISE, WE ARE TOTALLY DELAY
0.00%:  THEY ALREADY LOSE
0.00%:  WE ALL STILL DREAM A
0.00%:  THEY ARE TOTALLY ALL
0.00%:  WE ARE ALREADY LOA
0.00%:  OTHERWISE, WE MAY ALL SO
0.00%:  HISTORY DO
0.00%:  OTHERWISE WE ALL DIE, ALL
0.00%:  WE ARE ALREADY ALMOST LOS
0.00%:  WE ARE STILL H
0.01%:  WE ARE STILL HOLD
0.00%:  WE ARE ALREADY LOST, TOTALLY S
0.00%:  THAT WILL DESTROY AL
0.00%:  THEY ARE ALSO SER
0.00%: , MO
0.01%: , MOSTLY
0.01%: , MOSTLY, THAT
0.00%: , MORE
0.00%:  THOSE ARE ALL DO
0.00%:  I TOTALLY SHOW
0.00%:  WE ARE ALL TOTALLY HO
0.00%:  THAT IS ALREADY MA
0.00%:  HELLO O
0.00%:  I ALREADY LET THAT
0.00%:  ALL TH
0.00%:  WE ARE SLA
0.00%:  WE ARE ALL STILL RES
0.00%:  OTHERWISE ALL E
0.00%:  WE ARE ALMOST READY TO T
0.00%:  WE ARE ALL STILL DRA
0.00%:  THOSE WORDS ARE O
0.00%:  THAT ALWAYS LEADS TO REALL
0.00%:  WE ARE STILL THE
0.00%:  THOSE TEAMS D
0.00%:  I ALREADY SHOT
0.00%:  STEAM
0.00%:  THAT REALLY DOES SEEM TO O
0.00%:  THE WORLD IS REALLY EASY TO O
0.00%:  OTHERWISE WE ARE SO TOTALLY AS
0.00%:  THOSE ARE TOTALLY MY RE
0.01%:  THOSE ARE TOTALLY MY REAS
0.00%:  HELLO, W
0.00%:  TODAY WE ARE ALL A
0.00%:  WE ALREADY TOTALLY LOST H
0.00%:  WE ALREADY TO
0.00%:  THAT IS REALLY SAD, O
0.00%:  THEY ARE ALREADY MET
0.00%:  OTHERWISE WE MAY LOSE ALL RE
0.00%:  WE ARE SO TOTALLY SOLO
0.00%:  THERE ARE STILL SOME DOW
0.00%:  THE DAY ALL
0.00%:  THE EARLY AD
0.00%:  OTHERWISE, WE ARE ALL SO TOTALLY AS
0.00%:  ALREADY, SO M
0.00%:  THERE ARE STILL WAYS TO D
0.00%:  OTHERWISE WE ALL DIE, Y
0.00%:  OTHERWISE YES, WE ARE ALL S
0.00%:  OTHERWISE, WE ARE ALL SOMEDAY TO
0.00%:  THOSE ARE ALSO M
0.00%:  OTHERWISE, WE ARE TOTALLY SOME
0.00%:  OR ELSE WE
0.00%:  WORL
0.01%:  WORLDS ARE
0.00%:  WE ARE ALL TOO READ
0.00%:  WE ARE ALL TOO READY TO S
0.00%:  WE ALREADY LOST S
0.00%:  WE ARE ALREADY ALMOST TOO SH
0.00%:  THAT LEADS TO OR
0.00%:  SOME DAYS THEY ARE
0.00%:  WE ARE ALL TOTALLY TR
0.00%:  THOSE ARE SER
0.00%:  WE ARE ALL STILL MO
0.00%:  WE ALREADY TOTALLY LOST SO
0.00%:  I ALREADY LOST THE S
0.00%:  THAT WILL REALLY DA
0.00%:  OTHERWISE I MAY AS WELL LAY
0.00%:  WE ARE ALREADY LOST, ALL HO
0.00%:  SO L
0.00%:  WE ARE ALL REALLY MA
0.00%:  OTHERWISE, WE LOSE A
0.00%:  I AM ALREADY TOTALLY TO
0.00%:  THOSE ARE WORDS TO T
0.00%:  I ALREADY TOTALLY LOST A
0.00%:  WE ARE ALL MORTAL H
0.00%:  THAT LEADS TO A REAL S
0.00%:  ALREADY WE ARE ALL S
0.00%:  I AM ALREADY R
0.00%:  THOSE ARE MY DEAR
0.00%:  OTHERWISE MY LE
0.00%:  OTHERWISE WE ARE DAM
0.00%:  THAT STOR
0.00%:  AT THE
0.00%:  OTHERWISE ALL TE
0.00%:  WE ARE ALL ALREADY HOO
0.00%:  THAT WILL LEAD TO MY SE
0.00%:  OTHERWISE WE ARE ALL TOAST Y
0.00%:  THAT IS A REALLY, REALLY MET
0.00%:  OTHERWISE, YES, WE ARE ALL D
0.00%:  WE ARE ALL RA
0.00%:  THAT IS REALLY AWESOME, TO
0.00%:  OTHERWISE WE ALL LOSE, AS A R
0.00%:  WE ARE ALREADY TOTALLY STEAL
0.00%:  THAT IS REALLY WORD
0.00%:  THAT WILL REALLY MESS E
0.00%:  THEY ARE SO SMALL WE
0.00%:  THAT WILL LEAD TO SA
0.00%:  ALL THEY W
0.00%:  THAT IS A WAY MORE DE
0.00%:  THAT IS REALLY, REALLY, DO
0.00%:  OTHERWISE, SOME DAY, O
0.00%:  WE ARE ALL ALREADY SA
0.00%:  THOSE ARE MY E
0.00%:  IT TOTALLY DOES ME
0.00%:  THAT IS ALREADY A MA
0.00%:  THAT WILL ALSO LEA
0.00%:  THE EARLI
0.00%:  I AM ALREADY HOR
0.00%:  WE ARE ALL DIS
0.00%:  WE REALLY DO ALL SORT
0.00%:  THE WORLD IS REALLY ME
0.00%:  ALL THAT DOES IS L
0.00%:  THAT WILL LEAD TO SM
0.00%:  OTHERWISE WE ARE ALL A S
0.00%:  WE ALREADY RELY SO M
0.00%:  I AM ALREADY REALLY T
0.00%:  OTHERWISE WE MAY LOSE ALL REAL
0.00%:  OTHERWISE WE ALL TOTALLY DIE, O
0.00%:  THAT WILL LOSE E
0.00%:  LET ME
0.00%:  THAT REALLY IS A SAD TR
0.00%:  WE ARE ALL TOTALLY O
0.00%:  THAT ERASED ALL MY E
0.00%:  SOMEDAY ALL THAT W
0.00%:  WE ARE ALL STOO
0.00%:  WE ARE ALREADY ALMOST TOO LATE, H
0.00%:  THOSE DETAILS ARE REAL
0.00%:  WE TOTALLY DO SO
0.00%:  ELSE HO
0.00%:  THEY ARE ALL MORE
0.00%:  WE ARE ALMOST AL
0.01%:  WE ARE ALMOST ALREADY AT
0.01%:  WE ARE ALMOST ALREADY TO
