YOUR IDEA OF HAPPINESS IS LOWERED EXPECTATIONS?
100.00%: 
21.09%: UN
19.94%:  YOU
0.00%:  YOU HAD LE
0.00%:  IF YOU LEARN HOW TO P
0.00%:  WHAT IS YOUR PLAN IF PARE
0.00%:  YOU ARE A NET
0.00%:  PROFOUND WHILE
0.00%:  WHERE DO YOU NE
0.00%:  THERE IS NO SURE WIN
0.00%:  DESPERATE ARE YOU? SO
0.00%:  ONLY ONE OF US IS A HAPP
0.00%:  YOU ARE A DISE
0.00%:  WHERE DO YOU STAND ON POR
0.00%:  THOUSANDS OF YEARS OR
0.00%:  ARE YOU A PART
0.00%:  DINOSAURS ARE THE N
0.00%:  PREPARE TO DIE ALONE U
0.00%:  WHAT IF YOU LEARN S
0.00%:  YOU SAID THERE WAS A D
0.00%:  DO YOU SEE HOW ONE
0.00%:  ARE WE ON T
0.01%:  ARE WE ON TODAY OR
0.00%:  YOU ARE AFRAID TO DOWN
0.00%:  DINOSAURS ARE LON
0.00%:  WHERE DO YOU STAND ON OP
0.00%:  YOUR POINT IS AS A
0.00%:  DESPITE YOUR DISPAR
0.00%:  WHERE DID YOU STOP? ON
0.00%: ON OLDER THAN YOU ARE IS
0.00%:  YOUR PLAN IS DE
0.00%:  ONLY ONE OF US STOPS A
0.00%:  HAS NO ONE TOLD YOU WE ARE S
0.00%:  SAID THE NIN
0.00%:  YOU ARE THE WISE ONE A
0.00%:  SAID DINOSAURS TWO
0.00%:  YOU TRAINED FOR S
0.00%:  DINOSAURS AND PEOPLE TH
0.00%:  YOUR EXPECTATIONS ARE AWF
0.00%:  FOOLISH IS
0.01%:  FOOLISH IS YOUR
0.00%:  WHEN YOU ARE AN OLDER DIS
0.00%:  YOUR EXPECTATIONS ARE LOW AND FE
0.00%:  YOU ARE A LIFE PASSEN
0.00%:  YOU ARE A PAN
0.00%:  YOU WANT LO
0.00%:  IF YOU ARE OLDER IN THIS D
0.00%:  YOU REPLIED ONE
0.00%:  DESPITE YOUR INSI
0.00%:  THERE ARE ALSO NO S
0.00%:  YOU ARE IN S
0.00%:  WHY NOT L
0.00%:  SUDDENLY WE ARE PRET
0.00%:  EXPECTATIONS FOR AN AD
0.00%:  THE ROLES ARE SWAPPED SO
0.00%:  THOSE ARE OUR PLANS AS WE EN
0.00%:  PROFOUNDLY RID
0.00%:  YOUR IDEA OF PARADISE IS TO HE
0.00%:  YOU ARE OLDER AND IT H
0.00%:  YOUR PLAN IS TO SPEND A REAS
0.00%:  YOU DID LEARN WHAT SO
0.00%:  SAID THE DES
0.01%:  SAID THE DESPER
0.00%:  YOU ARE WIND
0.00%:  SOON WE ARE THE
0.00%:  YOUR PLAN IS TO DIE INSPI
0.00%:  YOU STOPPED DRO
0.00%:  FIRST WE SHOULD PRO
0.00%:  I SEE YOU AL
0.00%:  SAID THE DINOSAURS OR
0.00%:  YEARS DOWN THE ROAD AS I S
0.00%:  OTHER PEOPLE F
0.00%:  OTHER PEOPLE FIND
0.01%:  OTHER PEOPLE FIND YOUR
0.00%:  DINOSAURS ARE THE IDEAL?
0.00%:  YOUR IDEA OF HAPPINESS IS A DOL
0.00%:  EXPECTATIONS ARE LOW FOR US AND
0.00%:  HAS YOUR SENSE OF PER
0.00%:  WE ARE OF DI
0.00%:  YOUR LESSON HERE IS NO
0.00%:  YOU ARE ONE OF THOSE SPIDERS?
0.00%:  YOU SAID THERE WAS A PO
0.00%:  YOU ARE OLDER NOW SHO
0.00%:  THEN YOU ARE LESS OF A PER
0.00%:  YOU AND I S
0.00%:  AS AN OLDER PERSON I EXPECTED TO
0.00%:  WHAT DID YOUR PROFESSION AP
0.00%:  WHAT DO YOU FIND SO A
0.00%:  WHAT DO YOU FIND SO APP
0.00%:  WHAT DO YOU FIND SO APPARE
0.00%:  PREPARED TO DIS
0.00%:  THEN YOU DO W
0.00%:  YOU ARE LESS POS
0.00%:  WHAT DO YOU DESIRE IN A
0.00%:  WHAT ARE YOU A F
0.00%:  YOU STOP RE
0.00%:  YOU EITHER DIE S
0.00%:  THOSE ARE YOUR PLANS I SEE?
0.00%:  IF YOU WERE STR
0.00%:  NOW YOU ARE ANOTHER S
0.00%:  YOUR ONE WISH IN LIFE IS TO PRA
0.00%:  WHAT IF YOU ARE OLDER? AND S
0.00%:  SAYS THE DINOSAUR PEOPLE FOR
0.00%:  YOU ARE ESSENTIAL S
0.00%:  IN OTHER WORDS IN A
0.00%:  SAID YOUR FATHER AS
0.00%:  THOSE ARE PLANS?
0.00%:  SAID NAPOLEON TO HIS F
0.00%:  YOU FIND S
0.00%:  YOUR POSITION IS WE D
0.00%:  WHAT IF YOU ARE AN OLDER SPID
0.00%:  PROFOUND AND LE
0.00%: ON YOUR WISHES FOR AN
0.00%:  NOW YOU ARE PISSED I D
0.00%:  NOW YOU ARE HAPPIER NOT
0.00%:  YOU SAID WHILE RE
0.00%:  AS YOU WAL
0.00%:  PERHAPS OUR EXPECTATION OF
0.00%:  DO YOU WISH FOR
0.00%:  YOU LEARN TO DR
0.00%:  YOU DO WANT A PROFESSION? A
0.00%:  I SUPPOSE WE ARE SORT OF LI
0.00%:  YOUR IDEA OF HAPPINESS IS REN
0.00%:  YOU ARE THE PROFESSIONS WE
0.00%:  WE SHOULD TRADE? I
0.00%:  THERE D
0.01%:  THERE DID YOU
0.00%:  HAS NO ONE TOLD YOU AS
0.00%:  NOW YOU ARE INDE
0.00%:  ONLY ONE OF US IS PREPARED TH
0.00%:  WHATS YOUR END
0.00%:  WHAT DO YOU FIND RE
0.00%:  OLDER YOU A
0.00%:  FIND A NEW
0.00%:  WHAT IS YOUR PLAN FOR A 
0.00%:  YOUR OPPOSITE IS AL
0.00%:  YOUR OPPOSITE IS ALREAD
0.00%:  WEIRD SO
0.00%:  SAID THE NO
0.00%:  HAPPINESS?
0.00%:  YOUR PLANS ARE TO DIE AN
0.00%:  YOURS WAS THE ON
0.00%:  DINOSAURS WERE NOT S
0.00%:  THE WIS
0.00%:  WEAL
0.01%:  WEALTHY AND
0.01%:  WEALTHY AND PO
0.00%:  YOU ARE WRAPPED IN THE S
0.00%:  IN RESPONSE TO YOUR AD
0.00%:  WHAT IF I DID SO
0.00%:  YOU DIE ALONE AND STOP
0.00%:  WHERE DO YOU PLAN TO FIND A SP
0.00%:  IS YOUR PARENT?
0.00%:  YOU ARE OLDER THAN I EXPECTED? SO
0.00%:  THOSE ARE YOUR WILD
0.00%:  WE ARE NEARLY AD
0.00%:  IT APPEARS ONE OF US IS HE
0.01%:  IT APPEARS ONE OF US IS HEADED IN
0.00%:  OLDER YOU ARE THEN AND
0.00%:  STEADY NO
0.00%:  POINTLESS AND RHE
0.00%:  SAYS THE OLD DINO IN
0.00%:  THOSE ARE NOW OUR L
0.00%:  YOU ARE AN IDIOT AND HO
0.00%:  YOUR ROAD IS
0.00%:  ONE DAY AF
0.00%:  ONE DAY AFTER WE
0.00%:  ONE DAY AFTER I
0.00%:  THERE IS ONE PROFESSION YOU DID L
0.00%:  YOU ARE NONETHELESS POS
0.00%:  STOP SH
0.00%:  YOU ARE OLDER AND HE IS ST
0.00%:  DO YOU WANT FISH
0.00%:  THERE WAS NO AR
0.00%:  IF YOU WERE ANOTHER S
0.00%:  DESPISE YOUR ELDERS TH
0.00%:  NOW YOU ARE SAID TO DO
0.00%:  IN OTHER WORDS PEOPLE EXPECT
0.00%:  IN OTHER WORDS PEOPLE EXPECT YOU
0.00%:  SAID PEOPLE WHO S
0.00%:  YOU ARE ROOTED IN PASS
0.00%:  YOUR IDEA OF HAPPINESS IS IN R
0.00%:  ARE YOU A DE
0.00%:  YOU REPRESENT PE
0.00%: ON OR
0.03%: ON OR LATER YOU
0.01%: ON OR LATE
0.01%: ON OR LATER WE
0.01%: ON OR LATE YOU
0.00%:  ANOTHER DAY IN
0.00%:  YOUR LIFE IS ONE S
0.00%:  YOUR RESPONSE TO NO
0.00%:  ARE YOU OLDER NOW THEN? IS
0.00%:  NOW YOU ARE OLDER? IS THIS A
0.00%:  THE OLDER YOU ARE IS DI
0.00%:  WHAT IF ONE PER
0.02%:  WHAT IF ONE PERSON IS
0.01%:  WHAT IF ONE PERSON DO
0.01%:  WHAT IF ONE PERSON S
0.00%:  WHAT IF ONE PERSON IS S
0.00%:  THERE IS ALREADY A W
0.00%:  THE ONLY PROFESSION E
0.00%:  SAID THE OLDER YOU IN AN
0.00%:  AS AN OLDER YOU W
0.00%:  YOUR IDEA OF HAPPINESS IS TO ENO
0.00%:  NOW I SHOULD SAY I
0.00%:  YOU ARE A SAD PERSON WITH NO D
0.00%:  PROFOUND AND THERE
0.00%:  SAYS DINOSAUR PARE
0.01%:  SAYS DINOSAUR PARENT
0.00%:  HERE IS AN IDEA FOR A ST
0.00%:  NOW YOU ARE LESS OF A ST
0.00%:  YOU ARE NOW A PREDI
0.00%:  YOU ARE FINE NOT H
0.00%:  DO YOU WANT A SAL
0.00%: ON THE PRESSURE OF S
0.00%:  YOU FEEL THRE
0.00%:  WHERE DO YOU SLEEP? ON
0.00%:  PERHAPS YOU DID NOT LE
0.01%:  PERHAPS YOU DID NOT LEARN E
0.00%:  PERHAPS YOU DID NOT LEARN AS
0.00%:  IF YOU ARE OLDER WHEN I STOPPE
0.00%:  YOUR IDEA OF HAPPINESS REALIST
0.00%:  WE ARE ADULT DINOS NO
0.00%:  PERHAPS YOU ARE NOT L
0.00%:  YOU ARE NOT AFRAID D
0.00%:  WHAT IS YOUR FINAL RESPONSE? I
0.00%:  HOW OLD ARE YOU ST
0.00%:  OLDER DINOSAURS OFTEN W
0.00%:  NOW YOU ARE PAROD
0.00%:  SAYS ONE OF THESE
0.00%:  YOU ARE A HAPPINESS LE
0.00%:  NOW IS THE PER
0.00%:  YOU PLAN FOR THE
0.00%:  WHAT I SAY IS APP
0.00%:  SAID NAPOLEON THE P
0.00%:  NOW YOUR LIFE HAS NO
0.00%:  WHAT IS YOUR PLAN? SPEND D
0.00%:  OLD DINOSAURS ARE WHAT?
0.00%:  WE ARE TIRED OF YOU AND
0.00%:  WHAT LIFE ARE YOU PRA
0.00%:  YOUR PRESENT WIS
0.00%:  WHAT IF YOUR END
0.00%:  ONLY DINOSAURS DO THIS?
0.00%:  WE ARE SUPPOSED TO END LI
0.00%:  YOU TRIED S
0.00%:  YOUR IDEA OF STOR
0.00%:  YOU ARE OLD NOW AND ARE
0.00%:  NOW YOU ARE TRAPPED IN A SELFISH
0.00%:  EXPECTATIONS ARE LOA
0.00%:  EXPECTATIONS ARE LOADED ON
0.00%:  EXPECTATIONS ARE LOADED FOR
0.00%:  EXPECTATIONS ARE LOADED IN
0.00%:  YOUR LIFE IS SPENT IN
0.00%:  YOU SAID NOT ONE
0.00%:  WHEN YOU ARE OLDER EXPECT AN
0.00%:  APPARENTLY IF WE DID
0.00%:  EXPECTATIONS AND WISHES ARE IR
0.00%:  YOU LEARNED TO READ HI
0.00%:  WHAT DOES YOUR END
0.00%:  SAID THE OLDER YOU FOR
0.00%:  WHAT IF YOU ARE OLDER A S
0.00%:  YOU ARE A SELF PRO
0.00%:  YES I WOULD PREFER TO S
0.00%:  SAYS THE DINOSAUR ON A PILE OF PO
0.00%:  THOSE ARE OUR PLANS AND EXPECT
0.00%:  IN RESPONSE TO YOUR HAP
0.00%:  YOU ARE OLDER AND SPE
0.00%:  YOU ARE A REPL
0.00%:  SURPRISED THESE
0.00%:  THIS IS YOUR PLAN? SPEND E
0.00%:  NOW YOU ARE PAT
0.00%:  SAID THE OLD PERSON YOU ARE A
0.00%:  THERE IS AN OLDER YOU EXPECT
0.00%:  YOU ARE NOW TEL
0.00%:  LOWER YOUR EXPECTATIONS AS A D
0.00%:  IN OTHER WORDS YOU EXPECT DE
0.00%:  WHAT IF YOU ARE AN OLD N
0.00%:  WERE YOU T
0.00%:  DEPRESSION IS WHAT YOU ARE NE
0.00%:  YOUR LESSON IS TO FIND
0.00%:  THE REAL REASON YOU DIS
0.00%:  WHAT DO YOU FEED A
0.00%:  YOUR IDEA OF HAPPINESS IS TO EXPECT DE
0.00%:  IT DOES APPEAR I W
0.00%: ON NOW YOU ARE A
0.00%:  YOU STRI
0.00%:  YOU ARE FRESH
0.00%: ON ELDER ST
0.00%:  IF YOU PLAN TO DO
0.00%:  WHAT PROFESSION DID YOU INSI
0.00%: ON THE PLAN
0.00%: ON YOU ARE OLD AND F
0.00%:  ONLY ONE OF US HAS SEPARATED W
0.00%:  THIS IS YOUR IDEA OF NE
0.00%:  WHAT YOU LEARNED SO
0.00%:  I SHOULD NOT DISAP
0.00%:  EXPECTATIONS ARE YOU W
0.00%:  YOU ARE LESS OF A SO
0.00%:  IT APPEARS WE ARE DONE DIS
0.00%:  THE DINOSAURS ALWAYS DIE IN
0.00%:  INDEED YOU ARE AN
0.00%:  RAPIDLY ARE WE
0.00%:  DID YOUR PARENTS HONE
0.00%:  YOUR EXPECTATIONS OF HAPPINESS ARE ED
0.00%:  YOU WISH TO DIE ALONE AND E
0.00%:  YOU WANT AND
0.00%:  I WOULD PREFER TO P
0.00%:  FIRST YOU L
0.00%:  FIRST YOU LIE AND
0.00%:  WE ARE SAID TO LEARN SO
0.00%:  ONLY ONE OF US EXPECTS A PRO
0.00%:  STOP AR
0.00%:  YOU SAID WHILE I STARED ON
0.00%:  DINOSAURS AND OTHER S
0.00%:  WHERE DID YOU LEAN
0.00%:  YOU ARE THE ONE LOS
0.00%:  SAYS THE DINOSAUR ON FO
0.00%:  WHAT IS YOUR PROFESSION PLAN? I
0.00%:  FAR YOU ARE THE OLD ONE
0.00%:  IN RESPONSE TO YOUR EXPECT
0.00%:  WHEN DINOSAURS ARE PAST
0.00%:  OLDER DINOSAURS SAY?
0.00%:  YOU ARE A SELFISH STRAN
0.00%:  YOU ARE OLDER AND I WAS
0.00%:  THE DINOSAURS DO WIN
0.00%:  INSPIRE YOURSELF TO A
0.00%:  WHAT IS YOUR PLAN? PROFE
0.00%:  OLD DINOSAURS ARE THIS
0.00%:  IN OTHER WORDS YOU DO SE
0.00%:  WHOSE PARENTS DON
0.00%:  DEPRESSION IS YOUR IDEA OF PLE
0.00%:  YOU SL
0.00%:  SAYS THE OLDER DINOSAUR IN A PO
0.00%: ON STORIES OF YOUR D
0.00%:  WHAT IS YOU
0.00%:  SAYS THE DINOSAUR PIR
0.00%:  WHAT IF YOU ARE A PRESSED
0.00%:  WHAT IF ONE PERSON D
0.00%:  PERHAPS WE ARE AT
0.00%:  WHAT ARE YOUR PLANS DON
0.00%:  IN THE END YOUR LIFE WAS SP
0.00%:  THE OLDER DINOSAUR ISN
0.00%:  IT APPEARS YOU ARE IN DE
0.00%:  YOU ARE FINE?
0.00%:  IN OTHER WORDS LEA
0.00%:  YOU ARE IN THE R
0.00%:  WHILE YOU ARE NOT RE
0.00%:  YOU LIE ST
0.00%:  WHEN DID YOU LEARN TO SE
0.00%:  YOU ARE ONE OF THOSE EL
0.00%:  SAYS ANOTHER O
0.01%:  SAYS ANOTHER OLDER D
0.00%:  SAYS ANOTHER OLDER AND
0.00%:  OLD DINOSAURS STOPPE
0.00%:  THIS IS YOUR PLAN? WA
0.00%:  WHEN YOU ARE AN OLD ER
0.00%:  YOU ARE INSPIRED TO DO ONE
0.00%:  THOSE DINOSAURS WERE DO
0.00%:  DESPITE YOUR DEN
0.00%:  I SEE OUR F
0.00%:  YOU ARE OLDER AND NOT P
0.00%:  THOSE ARE YOUR IDEAS OF AN IDI
0.00%:  INSTEAD OF PURPOSE
0.00%:  YOU ARE INSTEAD IN
0.00%:  YOU ARE INSTEAD INSPI
0.01%:  YOU ARE INSTEAD INSPIRED
0.00%:  YOU ARE AN OLD PERSON WITH PO
0.00%:  AS AN OLDER PERSON I HAD TO
0.00%:  OFTEN WHEN YOU ARE OLDER IS A
0.00%:  WISELY
0.00%:  WHAT DID YOU LEARN? PERSON
0.00%:  IT APPEARS YOU ARE LESS W
0.00%:  RESPOND TO YOUR
0.00%:  THE WORDS OF AN
0.00%:  YOU DISAPPEAR AND WH
0.00%:  IT ENDS IN
0.00%:  DESPERATELY AND
0.00%:  YOU ARE A SAD PERSON WITH ONE
0.00%:  SAID THE DINOSAUR RIP
0.00%:  I HOPE YOU LEARN NOT
0.00%:  EARN YOUR ST
0.00%:  NOW YOU ARE THE ONE OLDER?
0.00%:  HARDLY A REASON TO W
0.00%:  NARROW AN
0.00%:  YOU ARE SAID TO PER
0.00%:  ONLY ONE OF US HAS EXPECTED A
0.00%:  WHEN DID YOU EAT?
0.00%:  YOUR LESSON HERE IS ONE OF
0.00%:  THE ONLY REASON FOR D
0.00%:  NOT ONE
0.00%:  WHAT IF I END UP SO
0.00%:  YOU ARE A DESPERATE L
0.00%:  YOUR LIFE IS A STO
0.00%:  DID YOU LEARN A TH
0.00%:  YOU AND DINO
0.00%:  NOW YOU ARE SENS
0.00%:  YOUR POINT IS WE ARE EXPECTED
0.00%:  WHAT DOES AN O
0.02%:  WHAT DOES AN OLDER YOU S
0.01%:  WHAT DOES AN OLDER YOU EXPECT
0.00%:  WHAT DOES AN OLDER YOU RE
0.00%:  THERE ARE ALWAYS OPPOS
0.00%:  NOW YOU ARE POSITION
0.00%:  THERE IS ALREADY ONE AD
0.00%:  USED
0.00%:  WHEN DID YOUR L
0.00%:  WHEN DID YOUR LIFE ST
0.00%:  THOSE ARE WEIR
0.00%:  THOSE ARE WEIRD D
0.00%:  SAID THE OLD O
0.00%:  IF YOU HAPPEN TO S
0.00%:  AS SOON AS YOU ARE OLDER I P
0.00%:  IT READS IN
0.01%:  IT READS IN YOUR O
0.00%:  SAYS THE PROP
0.00%:  WHAT DO YOU DO IN A S
0.00%:  HAPPINESS IS ALREAD
0.00%:  SAID LITER
0.00%:  WHEN YOU ARE OLD AND POR
0.00%:  YOU ARE NOT A PARE
0.00%:  SAID THOUSANDS OF PEOPLE IN O
0.00%:  YOU ARE A HAPPINESS FO
0.00%:  YOU SAID THERE IS NO W
0.00%:  YOU INSIST ON RE
0.00%:  YOU ARE FINE WITH A S
0.00%:  WHEN YOU ARE OLDER IS ONE OF
0.00%:  OLD DINOSAURS ARE OP
0.00%:  YOU EXPECT TO DIE OF AN
0.00%:  YOU STOP SPE
0.00%:  NOW YOUR SENT
0.00%:  YOUR WISHES ARE NOT AL
0.00%:  SAYS THE DINOSAUR RA
0.00%:  YOU ARE INSTIN
0.00%:  YOU WANTED A RE
0.00%:  THERE IS NO SOUND AR
0.00%:  YOU OPINION OF THE
0.00%:  APPARENTLY WE ARE IN DE
0.00%:  ROAST
0.00%:  THIS IS YOUR IDEA FOR A
0.00%:  ARE YOU DONE STORIES?
0.00%:  SORRY NO ONE
0.00%:  YOU LEARNED TO WORD
0.00%:  WHAT IS YOUR PLAN NE
0.00%:  YOUR POSITION IS A
0.00%:  YOU OLDER PERSONS W
0.00%:  ONLY ONE OF US IS ORD
0.00%:  SAYS THE AL
0.00%:  IN ORDER TO DIE
0.00%:  WHAT IS YOUR PLAN FOR EXPECTED
0.00%:  WHEN YOU FE
0.00%:  AND THEN YOU LO
0.00%:  THOSE WERE OUR PLANS IF
0.00%:  A LIFE WHERE YOU DID SO
0.00%:  IN OTHER WORDS IF YOU SPEND E
0.00%:  SAY WHEN
0.00%:  A LIFE WHERE YOU SPENT SO
0.00%:  DEPRESSION IS THE PAY
0.00%:  YOU LET SO
0.00%:  LUD
0.00%:  SAID THE DINOSAURS I
0.00%:  DEPRESSION IS ONE OF THE PO
0.00%:  YOU ALSO H
0.00%:  YOU WANT A ONE
0.00%:  WHAT YOU NEED IS AN ELD
0.00%:  YOUR LIFE DID NOT W
0.00%:  YOU ARE ONE OF THOSE SPIDERS W
0.00%:  WHAT PROFESSION YOU SE
0.00%:  WHAT IS YOUR RESPONSE? NO
0.00%:  LISTEN E
0.00%:  NOW ARE YOU EN
0.00%:  THIS WAS A PROPOS
0.00%:  EXPECTATIONS ARE FAR DI
0.00%:  YOU WENT AND FO
0.00%:  ONLY TWO OF US ARE E
0.00%:  NOW YOU ARE AN IDEO
0.00%:  NOW YOU ARE OLD AND THE
0.00%:  I SHOULD EXPECT TO SEE A NEWSPAPER F
0.00%:  THOSE ARE YOUR END OF
0.00%:  IN ORDER TO LEAD
0.00%:  HAPPINESS FOR YOU IS LO
0.00%:  YOU DID THE OP
0.00%:  YOUR INSPIRATION WAS A D
0.00%:  THEN WE DIE AND YOU
0.00%:  THEN WE DIE AND YOU ARE
0.00%:  THOSE ARE OUR OPINIONS AS AD
0.00%:  NOW YOU ARE INSPIRED TO DIS
0.00%:  YOUR PLAN IS TO EXPECT SO
0.00%:  WHAT ARE YOU? AN ELD
0.00%:  THE REAL ISSUE IS PRO
0.00%:  IF YOU ARE OLDER AND WHO
0.00%:  DESPISE YOUR PARENTS E
0.00%:  DEPRESSION IS ON YOUR HEAD?
0.00%:  YOU ARE AN IDIOT AND PEOPLE WHO S
0.00%:  THE PROFESSIONS YOU L
0.00%:  I SUPPOSE I WON THIS AR
0.00%:  IN OTHER WORDS IF YOU DIE IN
0.00%:  HAPPINESS IS DEFINITELY U
0.00%:  I WOULD NOT DARE
0.00%:  NOW YOU ARE LESS ST
0.00%:  YOUR IDEA OF PARADISE IS INS
0.00%:  HAS YOUR PARENTS AL
0.00%:  I SEE YOU ARE READ
0.00%:  THEN YOU ARE LESS OF A D
0.00%:  HARD ON YOUR S
0.00%:  HARD ON YOUR STO
0.00%:  NOW ARE YOU TR
0.00%:  YOU SEE? WE ARE T
0.00%:  SAID THE DINOSAUR SOLIP
0.00%:  AND NOW YOU ARE DO
0.00%:  YOU ARE OLDER NOW IF
0.00%:  YOUR HAPPINESS RES
0.00%:  IN SENSES YOU ARE LE
0.00%:  THEN YOU ARE AN OLDER O
0.00%:  WE ARE TRAPPED H
0.00%:  NOW YOU ARE SAFE AND
0.00%:  I WOULD SAY IT DE
0.00%:  WHAT IF YOU ARE AN OLDER PON
0.00%:  THERE WAS S
0.00%:  YOU ARE AN IDIO
0.00%:  WHEN YOU ARE OLD ER AND
0.00%:  ALSO YOU WISH
0.00%:  FINE YOU ARE NO
0.00%:  I SHOULD SEE IF
0.00%:  SUPPOSE THIS
0.00%:  YOU DISAPPEARED?
0.00%:  STUPID AND SO
0.00%:  WHAT IS YOUR ONE L
0.00%:  NEITHER OF OUR PLANS IS E
0.00%:  POWERFUL AND HAND
0.00%:  WE ARE AT ODDS NO
0.00%:  THEN YOU DRO
0.00%:  LOWER YOUR EXPECTATIONS AND I HOPE I
0.00%:  THEN YOU DIE AND LOSE
0.00%:  WHAT DO YOUR O
0.00%:  WHAT DO YOUR OLDER F
0.00%:  WHAT DO YOUR OLDER P
0.00%:  OFTEN DOES ONE
0.00%:  SERIOUSLY A
0.00%:  I SUPPOSE EITHER WAY I LO
0.00%:  YOU WANT HAPPINESS OR A
0.00%:  WE DO YOU A
0.00%:  DINOSAURS WERE ONE
0.00%:  WHAT IS N
0.00%:  THERE WAS A DINOSAUR DO
0.00%:  PRESENT YOU
0.00%:  PRESENT YOU ARE
0.00%:  WHEN YOU ARE PRESIDENT I
0.00%:  WE ARE LEFT IN
0.00%:  YOU ARE A DEAD PERSON WITH
0.00%:  PREPARE TO DI
0.00%:  NOW YOU ARE AN OLDER DA
0.00%:  NOW YOU ARE AN OLDER HIPPI
0.00%:  WHAT YOUR LIFE IS RE
0.00%:  YOU ARE OLDER THAN I EXPECTED? S
0.00%:  THOSE WERE YOUR IDEAS OF AN AD
0.00%:  NEITHER OF US WAS SPE
0.00%:  THERE IS A PRE
0.00%:  STOP DEN
0.00%:  YOU ARE A LESSON IN RE
0.00%:  WHEN YOU ARE A PROFESS
0.00%:  SAD TO SEE WHERE YOUR D
0.00%:  THERE IS A DE
0.00%:  SAID THE SAND
0.00%:  WHAT ARE YOU? AN OR
0.00%:  THERE WAS A LIFE YOU
0.00%:  LOWER YOUR EXPECTATIONS? H
0.00%:  IN LIFE YOU ARE THE OP
0.00%:  YOU ARE ONE OF THOSE SL
0.00%:  YOU DID RELEASE THE
0.00%:  I SHOULD EXPECT TO DIE ON
0.00%:  WHAT DOES YOUR FRIEND LI
0.00%:  HOW ARE YOUR NE
0.00%:  NARROW AND SELFISH YOU
0.00%:  UPON THE
0.00%:  THERE IS NO DOWN SIDE IF
0.02%:  THERE IS NO DOWN SIDE IF YOU ARE
0.00%:  DID YOU REALISE WE ARE T
0.00%:  THERE IS AWAY
0.00%:  THE LESSON IS NOW YOU
0.00%:  IF I WERE YOUR
0.00%:  WHAT PROFESSION YOU LI
0.00%:  INSTEAD WHEN YOU ARE OLDER I EXPECT A
0.00%:  I WOULD SAY THE S
0.00%:  I HEAR YOU LO
0.00%:  APPARENTLY ONE OF US HAS S
0.00%:  LAUNDRY IS
0.00%:  SAID THE DINOSAUR OF LOWER
0.00%:  WHAT YOU LEARN ISN
0.00%:  AS SOON AS YOU ARE DONE H
0.00%:  WHAT ELSE DO YOU DON
0.00%:  YOU ARE A PERSON WHO SEE
0.00%:  YOU ARE A LEARNED D
0.00%:  THIS WAS AN IN
0.00%:  DINOSAURS ARE THE ONLY SO
0.00%:  IF YOU WERE THE ONE
0.00%: ON NEITHER OF US IS
0.00%:  WE ARE DEALT
0.00%:  NARROW A LIFE DO
0.01%:  NARROW A LIFE DOES NOT SE
0.01%:  NARROW A LIFE DOESN
0.01%:  NARROW A LIFE DOES NOT SU
0.00%:  THERE IS NO LOSS IF YOU NE
0.00%:  SORRY TOO
0.00%:  YOU ARE PROFESSIONS
0.00%:  SAYS THE DINOSAUR INFER
0.00%:  YOU LEARNED WHAT SO
0.00%:  YOUR PLAN IS TO DIE IN A DE
0.00%:  WHAT DO YOU LOSE
0.00%:  THEN YOU ARE ALSO A PRO
0.01%:  THEN YOU ARE ALSO A PROFESS
0.00%:  YOU SAID THERE WAS NO D
0.00%:  WHAT ELSE YOU DO
0.00%:  WHAT IS YOUR PROFESSION LA
0.00%:  WHAT IF YOU PARAL
0.00%:  WE ARE ONLY DO
0.00%:  THOSE DINOSAURS ARE OLD NOW?
0.00%:  YOU DID PLAN THIS
0.00%:  STOP WHEN YOU ARE OLDER AND A
0.00%:  THE DAY I
0.00%:  WHEN YOU ARE LIFE SI
0.00%:  YOU ALSO ARE NOT A
0.00%:  YOUR EXPECTATIONS ARE LOW ENDED
0.00%:  ONLY ONE OF US HAS TO DIE I
0.00%:  EXPECTATIONS ARE ONLY AS H
0.00%:  YOU ANSWERED ONE D
0.00%:  NOW YOU PLAN TO DED
0.00%:  IS THE LESSON YOU W
0.00%:  THOSE WORDS ARE ONLY A
0.00%:  NOW YOU DO NOTH
0.00%:  YOUR IDEA OF HAPPINESS IS TO DIE LEAR
0.00%:  REPEATEDLY AND
0.00%:  IS YOUR LIFE NOT ONE
0.00%:  ARE YOU AN OPTO
0.00%:  WHAT DID I EXPECT? YOU ARE ON
0.00%:  WE ARE ENTIRELY IN DI
0.00%:  AS YOU SEE TH
0.06%:  AS YOU SEE THERE IS NO WIN
0.02%:  AS YOU SEE THERE IS NO PO
0.01%:  AS YOU SEE THERE IS NO PRO
0.01%:  AS YOU SEE THERE IS A
0.01%:  AS YOU SEE THERE IS NO W
0.00%:  AS YOU SEE THERE IS NO WIN FOR
0.00%:  THE ANSWER IS INDEED YOUR
0.00%:  FINE YOU ARE AN
0.00%:  EXPECTATIONS ALONE
0.01%:  EXPECTATIONS ALONE ARE
0.00%:  YOU HAD TO SPE
0.00%:  DID YOUR PARENTS WON
0.00%:  THERE IS NO WAY ONE OF US IS LE
0.00%:  YOU ARE A LIFE W
0.00%:  YOU ARE OLDER AND HE IS NOT
0.00%:  PREPARE WH
0.04%:  PREPARE WHILE YOU ST
0.00%:  YOUR HOPES ARE SET
0.00%: ? WHAT ARE YOU SO
