I'M SORRY BUT I AM BUSTING YOU DOWN TO JOKE PRESCHOOL
100.00%: 
35.58%:  YOU
0.30%:  I'M SORRY BUT YOUR JOKE SCHOOL NOW ENDS AT
0.30%:  YOU BROUGHT ME YOUR
0.30%:  I'M SORRY BUT YOU NEED TO GO TO BASICS
0.30%:  I'M SORRY BUT THAT JOKE ONLY RE
0.30%:  I'M SORRY BUT YOU ARE NOW BOTTOM CL
0.30%:  YOU NEED TO GO BACK TO YOUR PO
0.33%:  YOU NEED TO GO BACK TO YOUR POINT
0.30%:  I'M SO SORRY BUT YOUR PUN W
0.52%:  I'M SO SORRY BUT YOUR PUN WAS NOT
0.30%:  I'M SENDING YOU TO JOKE SCHOOL AT 
0.30%:  I'M SORRY BUT YOU SHOULD BE STARTING CO
0.30%:  I'M SORRY BUT I WAS C
0.30%:  YOU'RE IN JOKE SCHOOL NOW SO
0.41%:  YOU'RE IN JOKE SCHOOL NOW SO YOU
0.30%:  I'M SENDING MY
0.30%:  I'M SENDING YOUR BUTT BACK TO YOU
0.30%:  YOU BROUGHT YOUR OWN JOKE SO
0.30%:  I'M SORRY BUT I NEED YOU TO GO BACK RO
0.30%:  I AM SORRY BUT YOU NEED TO GO TO SCHOOL IN S
0.30%:  DON'T YOU KNOW THIS IS A S
0.30%:  I'M SORRY BUT I AM SENDING YOU BOTH TO SUP
0.34%:  I'M SORRY BUT I AM SENDING YOU BOTH TO SUPER JO
0.30%:  I'M SORRY BUT YOU SHOULD GO BACK TO REST
0.30%:  I'M SORRY BUT YOU SURE DO GET
0.30%:  I'M SORRY BUT YOUR JOKE WAS GOOD BUT NO
0.30%:  I'M SORRY BUT I DO NOT C
0.32%:  I'M SORRY BUT I DO NOT CARE TO
0.30%:  I'M SORRY BUT YOU ARE COMING TO S
0.30%:  YOU ARE COOL
0.30%:  I'M SORRY BUT JOKE SCHOOL WAS NOT YOUR
0.30%:  DON'T YOU SEE WH
0.30%:  I'M SORRY BUT YOU ARE BEING STOOD UP TO
0.30%:  I'M SORRY BUT I AM SENDING BOTH U
0.30%:  I'M SORRY BUT YOU NEED TO GO WATCH
0.30%:  YOU SHOULD BE SENT BACK TO PRO
0.30%:  I'M SORRY BUT YOU ARE BECOMING P
0.30%:  I'M SORRY BUT I GUESS THAT JOK
0.30%:  I'M SORRY BUT I SUSPECT YOU HAD TO GO
0.30%:  I'M SORRY BUT YOU ARE SO CON
0.30%:  I'M SORRY BUT YOUR JOKE HAS SO
0.30%:  I'M SORRY BUT YOU NEED TO GO TO A SCHOOL J
0.30%:  I'M SORRY BUT I THINK WE CAN
0.43%:  I'M SORRY BUT I THINK WE CAN DO
0.30%:  PLEASE DON'T CO
0.30%:  YOU ARE EN
0.30%:  I'M SORRY BUT I AM SENDING YOUR OP
0.30%:  I'M SORRY I SENT YOU TO JOKE SCHOOL TO MA
0.30%:  YOU'RE BACK IN MY
0.54%:  YOU'RE BACK IN MY GOOD BO
0.30%:  I'M SORRY BUT YOU ARE SOMEWH
0.30%:  I'M SORRY BUT I THINK YOUR D
0.30%:  YOU ARE NOT SM
0.30%:  I'M SORRY BUT I JUST COULD NOT BEAR
0.30%:  I'M SO SORRY BUT I CANNOT HELP BUT DIS
0.30%:  YOU ARE SENDING THIS
0.30%:  I'M SENDING YOU BACK TO SHOW B
0.30%:  I'M SORRY BUT I AM SENDING YOU TO COURSE TH
0.30%:  I'M SORRY BUT YOU ARE NOT IN JOKE SCHOOL ST
0.30%:  I'M SORRY BUT YOU NEED TO GO TO JAP
0.30%:  I'M SORRY BUT I AM JUST SENDING YOU TO P
0.30%:  I AM SORRY BUT I DO NOT THINK WE
0.30%:  I'M SORRY BUT I SEND YOU TO SCHOOL U
0.30%:  I'M SORRY BUT I AM SENDING YOU TO LOW S
0.30%:  I'M SORRY BUT YOU ARE NOW TOO DUMB TO J
0.30%:  I AM SORRY BUT THIS JOKE S
0.30%:  YOU NEED TO GO BACK INTO YOUR L
0.30%:  YOU NEED TO GO BACK IN YOUR ROOM R
0.30%:  YOU WENT TO JOKE SCHOOL AND BOT
0.30%:  I'M SENDING YOU BACK TO YOUR PROBLEMS S
0.30%:  I AM SORRY BUT I'M SENDING YOU TO COOL
0.30%:  I'M SORRY BUT I PROMISED NOT TO SAY
0.30%:  YOU MISSED THE OP
0.30%:  I'M SORRY BUT GOOD JOKE SCHOOL IS B
0.30%:  I'M SORRY BUT THAT JOKES GOES DOWN IN YOUR
0.30%:  I'M SORRY BUT I NEED YOU TO STOP INS
0.30%:  I'M SORRY BUT BOTH YOU AND ME
0.30%:  I'M SORRY BUT I DO NOT SPEAK THE L
0.30%:  I'M SORRY BUT DUE TO YOUR JOKE THIS CO
0.30%:  I'M SORRY BUT SENDING YOU HOME A
0.30%:  YOU CAN GO HOME NOW YOU'RE SM
0.30%:  I'M SORRY BUT I THINK YOU WOULD R
0.30%:  I'M SORRY BUT JOKE SCHOOL IS NOT ABOUT YOUR
0.30%:  I'M SORRY BUT I MADE YOU GO TO JOKES SCHOOL UN
0.30%:  I'M SO SORRY BUT I AM SENDING YOU TO CHU
0.30%:  I'M SORRY BUT YOUR JOKE HAS GONE IN
0.30%:  I'M SORRY BUT YOUR JOKE IS SO DUMB THE ON
0.30%:  I'M SORRY BUT I AM SUPER DONE WITH YOU T
0.30%:  I'M SORRY BUT I SUSPECT YOU ARE NOT KNO
0.30%:  I'M SORRY BUT YOU WENT TO JOKES CL
0.30%:  I'M SORRY BUT YOU ARE NOT COMING TO J
0.30%:  I'M SORRY BUT I AM SENDING YOU TO SCHOOL TO BE OUR
0.30%:  YOUR JOKE HAS BECO
0.30%:  I'M SORRY BUT I AM SENDING YOU TO PORK B
0.30%:  I'M SORRY BUT I SEND YOU TO JOKE SCHOOL ON A TR
0.30%:  YOUR JOKE WAS H
0.30%:  YOU ARE GR
0.30%:  I'M SORRY BUT YOU NEED TO GO BACK TO HIS
0.30%:  I'M SORRY BUT I AM SENDING YOU TO JOB SCHOOL TW
0.30%:  YOU ARE TOO DUMB TO BE IN JO
0.30%:  I'M SORRY BUT THE BEST YOU CAN DO IS W
0.80%:  I'M SORRY BUT THE BEST YOU CAN DO IS WORKING
0.40%:  I'M SORRY BUT THE BEST YOU CAN DO IS WORK IN
0.30%:  I'M SORRY BUT I SEND YOU TO JOKE SCHOOL BUT GO
0.30%:  I'M SORRY BUT YOUR JOKE HAS P
0.30%:  I'M SENDING YOU BACK TO THE WORST
0.30%:  I'M SORRY BUT THAT IS PERSON
0.30%:  I'M SORRY BUT I AM SENDING YOU TO HOLE BO
0.30%:  I'M SORRY BUT YOUR TIME IN JOKES S
1.16%:  I'M SORRY BUT YOUR TIME IN JOKES SCHOOL W
0.30%:  YOU ARE NOT IN THE S
0.30%:  YOU WENT TO JOKES SCHOOL IN YOUR
0.30%:  I'M SENDING YOU BACK TO SERIOUS JO
0.30%:  I'M SORRY BUT THIS POOR JOKE DO
0.53%:  I'M SORRY BUT THIS POOR JOKE DOESN
0.32%:  I'M SORRY BUT THIS POOR JOKE DOES NOT B
0.30%:  I'M SORRY BUT THIS POOR JOKE DOES NOT CON
0.30%:  I'M SENDING YOU TO JOKE SCHOOL ABOUT 
0.30%:  I'M SORRY BUT YOU NEED TO SHOW UP TO JO
0.30%:  I'M SORRY BUT YOU NEED TO GO TO SCHOOL IN PR
0.30%:  I'M SORRY BUT YOUR JOKE SCHOOL IS TOO B
0.30%:  YOUR JOKE WAS COMP
0.30%:  I'M SORRY BUT THIS ONLY GOES IN
0.30%:  I'M SORRY BUT YOU BEAT ME IN
0.30%:  I'M SORRY BUT YOU CANNOT DROP OUT SO
0.30%:  I'M SORRY BUT YOU CANNOT BE SERIOUS WH
0.30%:  I'M SORRY BUT I AM SENDING YOU TO LOW JOKES H
0.30%:  YOUR JOKE IS WRONG AND YOUR P
0.30%:  I'M SORRY BUT I AM SENDING YOU TO LOOK UP HOW TO C
0.30%:  YOU NEED TO GO BACK TO TRUL
0.30%:  I'M SORRY BUT YOUR JOKE WAS SO BET
0.30%:  I'M SORRY BUT YOU SHOULD BE IN PRO
0.30%:  YOU CAN GO HOME NOW YOUR JOKE IS TO
0.30%:  I'M SENDING YOU BACK TO SOLUT
0.30%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL SING
0.30%:  I SEND YOU TO JOKE SCHOOL BUT YOU BRING A P
0.30%:  I'M SORRY BUT YOU JUST IMP
0.30%:  I'M SORRY BUT I AM SENDING YOU TO POST COL
0.30%:  I DON'T KNOW BUT YOU ARE SO
0.30%:  I'M SORRY BUT I SEND YOU BACK TO THE O
0.30%:  I'M SORRY BUT YOUR JOKE IS NOT BE
0.30%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL IN BO
0.30%:  I'M SORRY BUT I SEND YOU BACK TO HOW
0.30%:  I'M SORRY BUT YOU WENT TO JOKE SCHOOL MIN
0.30%:  I'M SENDING YOU TO JOKES SCHOOL M
0.30%:  I'M SORRY BUT THE JOKE YOU GA
0.30%:  I'M SO SORRY BUT YOU ARE COMP
0.30%:  I'M SORRY BUT YOU BELONG IN JOKES CHAIR 
0.30%:  I'M SORRY BUT I SEND YOU BACK TO MONSTER
0.30%:  I'M SORRY BUT YOU ARE BEING OUT
0.30%:  I'M SORRY BUT YOU NEED TO GO TO PUN SCHOOL AS
0.30%:  I'M SORRY BUT I SENSE NO
0.30%:  I'M SORRY BUT I AM SENDING YOU TO HECK S
0.30%:  I'M SORRY BUT I SENT YOU TO JOKE SCHOOL AND BU
0.30%:  I'M SORRY BUT NOW YOU GO BACK TO P
0.30%:  I'M SORRY BUT YOU ARE NOT COMPE
0.30%:  I'M SORRY BUT YOU KINDA JUST SCRE
0.30%:  I'M SORRY BUT I NEED YOU TO GO TO BACK HO
0.30%:  I'M SORRY BUT YOU ARE BEING PUT ON SCHOL
0.30%:  I'M SORRY BUT YOU ARE BEING MOCK
0.30%:  YOU NEED TO GO BACK TO POT
0.30%:  I'M SORRY BUT I HAD TO GET
0.30%:  I'M SORRY BUT YOU JUST HAD TO CO
0.41%:  I'M SORRY BUT YOU JUST HAD TO COME IN
0.30%:  I'M SORRY BUT I JUST DO NOT SEE YOUR P
0.30%:  YOU WENT TO JOKE SCHOOL AND YOU PIS
0.30%:  I'M SENDING YOU TO REPORT SCHOOL YOU
0.30%:  I'M SORRY BUT YOUR JOKE SCHOOL BADGE IS UN
0.30%:  YOU ARE RUINING JOKE SCHOOL BY SUB
0.30%:  YOU'RE NOT IN JOKE SCHOOL YOUR P
0.30%:  I AM SORRY BUT I MUST RES
0.30%:  I'M SORRY BUT THIS SENT
0.30%:  I'M SORRY BUT I GUESS YOU ARE NO
0.30%:  I'M SORRY BUT I MUST SEND YOU BACK TO GRE
0.30%:  I'M SORRY BUT IT W
0.30%:  YOU ARE NOW SENT TO YOUR
0.30%:  I'M SORRY BUT YOU DO NOT GET A NEW
0.30%:  I'M SENDING YOU TO JOKES CHAMP
0.30%:  I'M SORRY BUT THAT JOKES GOOD
0.30%:  I'M SORRY BUT YOU ARE LESS INT
0.30%:  I'M SORRY BUT I ONLY G
0.30%:  I'M SORRY BUT I ONLY GOT ONE
0.30%:  I'M SORRY BUT I SEND YOU BACK TO LO
0.30%:  I'M SORRY BUT YOU ARE NOW THIS
0.30%:  I'M SORRY BUT YOUR PIG JOKE IS NOT A
0.30%:  YOU MADE ME SO
0.30%:  I'M SORRY BUT YOU MISSED THE COR
0.30%:  I'M SORRY BUT WE ARE NOT DOING P
0.30%:  I'M SORRY BUT I AM SENDING YOU SUBJECT TO R
0.30%:  I'M SENDING YOU BACK TO MORE PRO
0.30%:  I'M SORRY BUT THE JOKE YOU TOLD WAS SO IN
0.30%:  I'M SORRY BUT YOU NEED TO GO BACK TO HOM
0.30%:  I'M SORRY BUT I AM SENDING YOU TO JOKE US
0.29%:  I'M SENDING YOU TO JERK SCHOOL SO YOU
0.29%:  I'M SO SORRY BUT THERE IS NO J
0.29%:  YOUR JOKE SCHOOL IS ON
0.29%:  I'M SORRY BUT I SENT YOU BACK TO IN
0.29%:  I'M SORRY BUT YOU GO BACK IN TIME TWO SE
0.29%:  I'M SORRY BUT JOKE SCHOOL ENDS IN A
0.29%:  I'M SORRY BUT I BROUGHT MY OWN JOKE P
0.29%:  I'M SORRY BUT YOU ARE NOW LOCKED INTO JO
0.29%:  I'M SORRY BUT YOU JUST WON THE
0.29%:  I'M SENDING YOU BACK TO YOUR MOTHER T
0.29%:  YOU BLEW ME
0.29%:  I'M SORRY BUT THIS WAS B
0.29%:  I'M SORRY BUT IT SEEMS YOU AND
0.29%:  I'M SORRY BUT I AM JUST NOW ST
0.29%:  I'M SORRY BUT I AM ENDING YOUR JOKE SCHOOL OUT
0.29%:  I'M SORRY BUT JUST LOOKING AT YOU RE
0.29%:  I AM SORRY BUT YOU BROUGHT NOT
0.29%:  WE ARE NOT OP
0.29%:  I'M SORRY BUT THERE IS NO WAY I COULD ST
0.29%:  I'M SORRY BUT YOU JUST SK
0.29%:  I'M SORRY BUT YOU ARE NOW THE COOL KID IN J
0.29%:  I'M NOT SURE WHAT YOU ME
0.29%:  I'M SORRY BUT THIS IS NOT A JOKE COM
0.29%:  I'M SORRY BUT YOU SENT ME BACK TO H
0.29%:  I'M SO SORRY BUT YOU MADE THE
0.29%:  PLEASE DO NOT SHOUT
0.29%:  YOU NEED TO GO BACK INTO YOUR J
0.29%:  YOU WENT TO JOKE SCHOOL SO I
0.29%:  I'M SORRY BUT YOUR JOKE ABOUT PIGS DOES NOT COM
0.29%:  I'M SORRY BUT I WANTED TO USE
0.41%:  I'M SORRY BUT I WANTED TO USE YOUR
0.29%:  YOU ARE NOT IN JOKES SCHOOL D
0.29%:  I'M SORRY BUT I NEED TO THROW YOU A
0.29%:  I'M SORRY BUT I SENT YOU TO JOKES ON
0.29%:  I'M SO SORRY BUT YOU ARE D
0.62%:  I'M SO SORRY BUT YOU ARE DONE WITH
0.35%:  I'M SO SORRY BUT YOU ARE DONE H
0.29%:  I'M SORRY BUT YOU GET BACK IN TIME
0.29%:  I'M SORRY BUT I AM SENDING YOU BOTT
0.72%:  I'M SORRY BUT I AM SENDING YOU BOTTLE RO
0.36%:  I'M SORRY BUT I AM SENDING YOU BOTTLE ROCK
0.29%:  I'M SORRY BUT I DO NOT THINK YOU ARE BECOM
0.29%:  I'M SORRY BUT YOU SUCK AND
0.29%:  I'M SORRY BUT I AM SHUT
0.29%:  I'M SORRY BUT I AM SENDING YOUR BLOCK
0.29%:  HOW COULD YOU NOT BE IN J
0.29%:  I'M SORRY BUT NOW YOU NEED TO STOP
0.29%:  I'M SORRY BUT NOBODY HAS TIME
0.29%:  I'M SORRY BUT I AM SUB
0.29%:  YOU CAN GO HOME NOW I'M SORRY BUT E
0.29%:  I'M SORRY BUT YOUR JOKE IS SO COOL AND
0.29%:  I'M SORRY BUT I AM SENDING YOU TO BLU
0.29%:  I'M SORRY BUT I WENT TO JOKE SCHOOL AND PROMI
0.29%:  I SENT YOU TO JOKE SCHOOL TO AP
0.29%:  I'M SORRY BUT THIS JUST BE
1.16%:  I'M SORRY BUT THIS JUST BECAME YOUR
0.29%:  I'M SORRY BUT YOU WENT TO JOKES SCHOOL BAD
0.29%:  I'M SORRY BUT YOUR JOKE IS NOT GOOD IN THE
0.29%:  YOUR JOKE SCHOOL GRADE IS P
0.29%:  I'M SORRY BUT I AM SETTING YOUR LE
0.29%:  I'M SORRY BUT DUE TO YOUR JOKE SCHOOL A
0.29%:  ARE YOU ON DRUGS BE
0.29%:  YOU'RE NOT WRONG BUT THIS IS A JO
0.29%:  I SEND YOU TO JOKE SCHOOL BUT YOU BRING MIS
0.29%:  I'M SORRY BUT I NEED TO PUT YOU IN SCH
0.52%:  I'M SORRY BUT I NEED TO PUT YOU IN SCHOOL J
0.29%:  I'M SORRY BUT YOU CANNOT STOP S
0.29%:  I'M SORRY BUT I DO NOT WANT YOUR JOKE SCHOOL E
0.29%:  I'M SORRY BUT YOU RUINED A
0.29%:  I'M SORRY BUT I ASKED YOU TO IN
0.29%:  I'M SORRY BUT IM SENDING YOU BACK TO HOUSE TOO
0.29%:  I'M SORRY BUT I AM SENDING OUT TO
0.29%:  I'M SORRY BUT YOU ARE THE GOLD ST
0.29%:  I'M SORRY BUT I AM SENDING YOU TO JOKE OBL
0.29%:  I'M NOT TEACHING YOU B
0.29%:  YOU NEED TO KNOW HO
0.29%:  I'M SORRY BUT WHO
0.29%:  I'M SORRY BUT YOU CAN JUST GO HOME NOW E
0.29%:  I'M SORRY I SENT YOU TO JOKE SCHOOL BUT RUN
0.29%:  I'M SORRY BUT YOU PASSED THE JO
0.29%:  I'M SORRY BUT YOUR JOKE SCHOOL STUDENT ON
0.29%:  I'M SORRY BUT YOU ARE NOW THE MOST COOL K
1.17%:  I'M SORRY BUT YOU ARE NOW THE MOST COOL KID IN J
1.01%:  I'M SORRY BUT YOU ARE NOW THE MOST COOL KID IN JO
0.29%:  I'M SORRY BUT YOU WENT TO JOKES SCHOOL ON A D
0.29%:  I'M SORRY BUT I AM SENDING YOU TO HOUSE OR
0.29%:  I'M SORRY BUT YOU ARE SETTING UP
0.29%:  I'M SO SORRY BUT YOU NEED TO GO BACK TO SHOW
0.29%:  I'M SORRY BUT I SENT YOU TO JOKE SCHOOL PRI
0.29%:  YOU WENT TO JOKE SCHOOL AND YOU GOT MIS
0.29%:  I'M SORRY BUT I MUST SEND YOU BACK IN THE PO
0.29%:  I'M SORRY BUT YOU STARTED SCHOOL IN J
0.29%:  I'M SORRY BUT YOU BLEW THIS S
0.29%:  I'M SORRY BUT YOUR JOKE SCHOOL OPENS T
0.45%:  I'M SORRY BUT YOUR JOKE SCHOOL OPENS TOM
0.29%:  I'M SORRY BUT YOU ARE BECOMING JUST TO
0.29%:  I'M SENDING YOU BACK TO YOUR MOTHER TOO
0.29%:  I'M SORRY BUT I AM SENDING U YOU
0.29%:  I'M SORRY BUT YOU SHOULD BE M
0.41%:  I'M SORRY BUT YOU SHOULD BE MORT
0.29%:  ARE YOU P
0.29%:  YOU CAN GO HOME NOW P
0.29%:  I'M SORRY BUT JOKE SCHOOL WAS T
0.29%:  YOU'RE NOT IN JOKES CHAR
0.29%:  I SENT YOU TO JOKES SCHOOL AND YOU IMP
0.29%:  GO BACK TO HO
0.29%:  I'M SORRY BUT YOU JUST BROKE ONE
0.29%:  YOUR JOKE IS SO GOOD THAT WE
0.29%:  I'M SORRY BUT THERE IS NO WAY TO CO
0.29%:  I'M SORRY BUT I AM DONE WITH TE
0.29%:  I'M SORRY BUT THIS JOKE WON
0.29%:  I'M SORRY BUT I AM SENDING YOU TO POOL TO
0.29%:  YOUR JOKE WAS SO GOOD YOUR
0.29%:  I'M SORRY BUT YOUR JOKE SCHOOL TIME WASN
0.29%:  I'M SENDING YOU BACK TO REPRI
0.29%:  I'M SORRY BUT I AM ENDING JOKE SCHOOL TO OP
0.29%:  I'M SORRY BUT I MUST SEND YOU TO GO
0.29%:  I'M SORRY BUT I SUSPEND YOU B
1.80%:  I'M SORRY BUT I SUSPEND YOU BACK TO JO
1.43%:  I'M SORRY BUT I SUSPEND YOU BACK TO THE
0.71%:  I'M SORRY BUT I SUSPEND YOU BACK TO J
0.43%:  I'M SORRY BUT I SUSPEND YOU BACK TO RE
0.43%:  I'M SORRY BUT I SUSPEND YOU BACK TO E
0.37%:  I'M SORRY BUT I SUSPEND YOU BOT
0.35%:  I'M SORRY BUT I SUSPEND YOU BACK TO REG
0.34%:  I'M SORRY BUT I SUSPEND YOU BACK TO HO
0.29%:  I'M SORRY BUT I AM SENDING YOU OUT TO PROB
0.29%:  HOW DARE YOU CO
0.42%:  HOW DARE YOU COME TO
0.32%:  HOW DARE YOU COME INTO
0.29%:  I'M SORRY BUT I CAN SEE YOUR JO
0.29%:  YOU'RE IN JOKE SCHOOL NOW BUT
0.29%:  I'M SORRY BUT YOU ARE SUB
1.23%:  I'M SORRY BUT YOU ARE SUBJECT TO DIS
0.80%:  I'M SORRY BUT YOU ARE SUBJECT TO IM
0.55%:  I'M SORRY BUT YOU ARE SUBJECT TO S
0.29%:  I'M SORRY BUT I AM SENDING YOU TO JOKES TOO HOR
0.29%:  I'M SORRY BUT YOU CANNOT BE TE
0.29%:  I'M SORRY BUT YOU JUST MADE THIS EN
0.29%:  I'M SORRY BUT THAT JOKE IS NO LONGER S
0.35%:  I'M SORRY BUT THAT JOKE IS NO LONGER SUP
0.29%:  I'M SORRY BUT I SUSPECT YOU HATE
0.29%:  I'M SORRY BUT I SENT YOU TO SCHOOL DURING J
0.29%:  I'M SORRY BUT IT AP
0.29%:  YOU'RE NOT IN MY CLASS I
0.29%:  I'M SORRY BUT NOTHING YOU DO
0.29%:  I'M SORRY BUT YOU BRE
0.80%:  I'M SORRY BUT YOU BREAK THE
0.32%:  I'M SORRY BUT YOU BREAK THIS
0.29%:  I'M SENDING YOU TO JOKER SCHOO
0.29%:  I'M SORRY BUT YOU MUST LEARN HOW TO CON
0.29%:  I'M SORRY BUT I MUST SEND YOU BACK IN TH
0.29%:  HOW COULD YOU NOT BE AN
0.29%:  I'M SORRY BUT I AM SENDING YOU COUP
0.29%:  I'M SORRY BUT I AM SENDING UP TO JOKE SCHOOL YOUR
0.29%:  I'M SORRY BUT I SEND YOU BACK TO THE M
0.29%:  I'M SORRY BUT THIS JOKE IS TOO POOR
0.29%:  I'M SORRY BUT I AM PUSHING YOU R
0.29%:  YOU CAN GO HOME NOW YOU'RE PRO
0.29%:  I'M SORRY BUT DUE TO YOUR BEING S
0.29%:  I'M SENDING YOU BACK OUT TO P
0.29%:  I'M SORRY BUT I MUST SEND YOU TO JOKER CH
0.29%:  I'M SORRY BUT YOUR JOKE IS NOT D
0.29%:  I'M SO SORRY BUT YOU ARE GOOD
0.29%:  I'M NOT TEACHING YOU BE
0.29%:  I'M SORRY BUT I SEND YOU TO JOKE SCHOOL TO MIN
0.29%:  I'M SORRY BUT THAT JOKE BELONGS IN PO
0.29%:  I'M SO SORRY BUT I AM SENDING YOU TO POWER
0.29%:  YOU WENT TO JOKE SCHOOL TOO M
0.93%:  YOU WENT TO JOKE SCHOOL TOO MANY
0.29%:  YOU ARE NOW IN JOK
0.29%:  I'M SORRY BUT YOU ARE IN JOKE SCHOOL SO D
0.29%:  YOU'RE NOT AT JOKE SCHOOL YOU SIMP
0.29%:  I'M SORRY BUT YOU NEED TO GO BACK TO MIS
0.29%:  I'M SENDING YOU BACK TO PROBLEM HOUR
0.29%:  I'M SORRY BUT I SENT YOU TO JOKE SCHOOL ON AIR
0.29%:  I'M SORRY BUT THIS A
0.29%:  I'M SENDING YOU TO JOKES TOO SLOW
0.29%:  I'M SORRY BUT YOU JUST BROKE A
0.29%:  I'M SORRY BUT THAT BELONGS IN YOUR DI
0.29%:  I'M SORRY BUT I AM SENDING YOU TO THE JOB PL
0.29%:  YOU H
1.45%:  YOU HAD BETTER NOT
0.78%:  YOU HAD ONE
0.75%:  YOU HAD BETTER GO
0.49%:  YOU HAD BETTER ST
0.35%:  YOU HAD BETTER STOP
0.29%:  I'M SO SORRY BUT I WANTED TO S
0.29%:  YOU ARE THE MOST SUR
0.29%:  I'M SORRY BUT IM SENDING YOU BACK TO STEP 
0.29%:  I'M SORRY BUT NOBODY EL
0.59%:  I'M SORRY BUT NOBODY ELSE IS
0.43%:  I'M SORRY BUT NOBODY ELSE IN
1.10%:  I'M SORRY BUT NOBODY ELSE IN THIS RO
0.67%:  I'M SORRY BUT NOBODY ELSE IN THIS ROOM W
0.34%:  I'M SORRY BUT NOBODY ELSE H
0.32%:  I'M SORRY BUT NOBODY ELSE IN THIS ROOM K
0.31%:  I'M SORRY BUT NOBODY ELSE IN THIS ROOM CO
0.30%:  I'M SORRY BUT NOBODY ELSE IN THIS ROOM ACT
0.29%:  YOU WENT TO JOKE SCHOOL P
0.29%:  I'M SORRY BUT YOU ARE NOW THE COOL KID IN JO
0.29%:  YOU ARE DOING YOUR HO
0.29%:  I'M SORRY BUT YOU SHOULD BE TR
0.29%:  I'M SORRY BUT I AM SENDING YOU TWO SCH
0.29%:  I'M SORRY BUT I ASKED YOU TO SHOW UP L
0.29%:  I'M SORRY BUT I GUESS YOU M
0.29%:  YOU ARE NOT IN JOKE SCHOOL I'M S
1.09%:  YOU ARE NOT IN JOKE SCHOOL I'M SORRY BUT I D
0.88%:  YOU ARE NOT IN JOKE SCHOOL I'M SORRY TO
0.54%:  YOU ARE NOT IN JOKE SCHOOL I'M SORRY BUT IT
0.47%:  YOU ARE NOT IN JOKE SCHOOL I'M SORRY BUT I W
0.32%:  YOU ARE NOT IN JOKE SCHOOL I'M SORRY BUT I S
0.31%:  YOU ARE NOT IN JOKE SCHOOL I'M SORRY TO T
0.29%:  I'M SORRY BUT I AM SENDING YOU CHR
0.29%:  I'M SO SORRY BUT YOU ARE SO GO
0.29%:  I AM SORRY BUT YOU DON'T NE
0.29%:  I'M SORRY BUT YOU NEED TO GO THIS
0.29%:  I'M SORRY BUT YOU CANNOT DROP OUT E
0.29%:  YOU ARE NOW IN SUM
1.23%:  YOU ARE NOW IN SUMMER SCHOOL YOU
0.85%:  YOU ARE NOW IN SUMMER SCHOOL BUT
0.32%:  YOU ARE NOW IN SUMMER SCHOOL J
0.29%:  I'M SO SORRY BUT I CANNOT BE THE
0.29%:  I'M SORRY BUT I NEED YOU TO CRA
0.56%:  I'M SORRY BUT I NEED YOU TO CRAWL OUT
0.29%:  I'M SORRY BUT I AM SENDING YOU TO PRU
0.29%:  I'M SO SORRY BUT YOU WENT TO SCHOOL AND G
0.29%:  I'M SORRY BUT I SENT YOU TO JOKER SCHOOL AND M
0.29%:  I'M SENDING YOUR BUTT BACK TO HOUSE S
0.29%:  I'M SORRY BUT I AM SENDING YOUR PH
0.29%:  I'M SORRY BUT YOU CAN GO HOME IT
0.29%:  I'M SORRY BUT YOU ARE SENDING CO
0.29%:  I'M SORRY BUT SENDING YOU TO JOKE SCHOOL ARO
0.29%:  I'M SORRY BUT YOU SURE DO K
0.89%:  I'M SORRY BUT YOU SURE DO KNOW HO
0.65%:  I'M SORRY BUT YOU SURE DO KNOW A
0.29%:  I'M SORRY BUT I SEND YOU TO SCHOOL JOK
0.29%:  YOUR JOKE WAS PRETTY GOOD BUT LI
0.29%:  I'M SORRY BUT YOU JUST MASTER
0.29%:  I'M SORRY BUT THIS IS A B
0.29%:  YOU WENT TO JOKES SCHOOL AND P
0.29%:  I'M SORRY BUT YOUR JOKE IS NOT SUCH
0.29%:  I'M SORRY BUT THIS JOKE SURE
0.29%:  I'M SORRY BUT YOU JUST CON
0.29%:  I AM SORRY BUT THIS JOKE DOES NOT COUN
0.29%:  I'M SORRY BUT YOU MUST GO TO JOKE SCHOOL N
0.29%:  I'M SORRY BUT I SEND YOU BACK INTO THE PRO
0.29%:  I'M SORRY BUT I AM PUTTING YOUR JOKE ON HOLD SO
0.29%:  I'M SENDING YOU TO COMPUT
0.29%:  I'M SORRY BUT YOU BROUGHT SO M
0.29%:  I'M SORRY BUT YOU WERE JUST T
0.41%:  I'M SORRY BUT YOU WERE JUST TOLD
0.29%:  I'M SORRY BUT HE
0.29%:  I'M SORRY BUT I AM HONESTLY NOT SU
0.29%:  I'M SORRY BUT YOU ARE BEING PICK
0.29%:  I'M SORRY BUT I AM SENDING YOU TO SCHOOL BUT RE
0.29%:  I'M SORRY BUT I AM NOT RELE
0.29%:  I'M SORRY BUT I AM SENDING YOU SUBJECT TO PO
0.29%:  I'M SENDING YOU TO SP
0.48%:  I'M SENDING YOU TO SPACE S
0.29%:  I'M SORRY BUT I PUT YOU IN JOKE SCHOOL AND WE ST
0.29%:  I'M SORRY BUT YOU ARE JUST NOT COOLING
