the best part is: that's what I was ALREADY planning to do anyway!
100.00%: 
53.36%:  that
0.01%:  that's why I wanted to be a D
0.01%:  then I throw it
0.01%:  that I throw
0.02%:  that I throw away
0.01%:  on this
0.01%:  I bet that's how they
0.01%:  that's the way I spent this
0.01%:  that I don't spit a
0.01%:  that spit has
0.01%:  that the dentist that'
0.01%:  what's to say that there ARE
0.01%:  that's not that hard!
0.01%:  that I started that
0.01%:  who
0.01%:  that star
0.01%:  that's pretty what
0.01%:  that's why those
0.01%:  there's nobody
0.01%:  that twenty
0.01%:  that it's the body
0.03%:  that it's the body that
0.01%:  that's one way this
0.01%:  that this doesn't say that
0.01%:  that it's not the water
0.01%:  that it doesn't share
0.01%:  that's not a way that I
0.01%:  that there has
0.01%:  what does
0.20%:  what does that say
0.01%:  that's why this news
0.01%:  that it's not so bad that they
0.01%:  that's what I said!
0.01%:  that I respond to the
0.01%:  that tatto
0.01%:  that's what brains
0.01%:  that I don't breathe a
0.01%:  that there's no basis
0.01%:  what's to say that I wasn
0.01%:  that dentist has
0.01%:  on that basis
0.01%:  that it's one
0.01%:  I hope that doesn
0.03%:  I hope that doesn't start
0.01%:  that water doesn't stay
0.01%:  that isn't that what we
0.01%:  that I don't piss the
0.01%:  that I don't per
0.01%:  that's the story!
0.01%:  that I won't taste
0.01%:  that the poison DE
0.01%:  there's that tiny
0.01%:  that's not what the body
0.01%:  that the dose stays in
0.01%:  that when it spread
0.01%:  that's the brand
0.01%:  it doesn't say
0.01%:  what's to stop this
0.01%:  that's what I was planning to do the past ten
0.01%:  despite that I
0.01%:  I'd best
0.03%:  I'd best start
0.03%:  I'd best start planning
0.01%:  I'd best start planning that
0.01%:  that it has a taste that
0.01%:  that it's passed that
0.02%:  that it's passed that way!
0.01%:  that's better than how I was planning today
0.01%:  then it stops
0.01%:  that it was the dent
0.01%:  that it doesn't hate
0.01%:  that there's a window
0.01%:  that what I say to
0.01%:  that this has any sort
0.01%:  I was pretty
0.01%:  that's what that new
0.01%:  don't stab
0.01%:  that it's as easy to be
0.01%:  that I don't pay the
0.01%:  that throat
0.01%:  that the dentist's worst
0.01%:  that's another bit
0.01%:  that's what I spent that
0.01%:  that they don't pass it
0.01%:  that point
0.01%:  that I don't post
0.01%:  that I don't post this
0.01%:  that shots
0.01%:  that it doesn't wash away 
0.01%:  that's way better than what I was planning to do! Y
0.01%:  that that's why I was
0.01%:  there's no way that has
0.01%:  that that's how bodies
0.01%:  that's based on pretty sh
0.01%:  that death is what
0.01%:  that doesn't ALREAD
0.01%:  that that's how it spreads to
0.01%:  do
0.04%:  do that
0.01%:  that there's no way to dis
0.01%:  that and
0.01%:  that that's how I pass
0.01%:  that's how I passed that test
0.01%:  the best part: now
0.02%:  the best part: now that
0.01%:  that I don't pass this sweet
0.01%:  that there's no dos
0.01%:  that that is not
0.01%:  that water doesn't stop this
0.01%:  that ends that story
0.01%:  that there's no twist
0.01%:  that by poison I
0.01%:  that's what po
0.01%:  that it doesn't DA
0.01%:  that's now the best
0.01%:  that that's as bad
0.01%:  that that's how we test
0.01%:  that there's no D
0.01%:  that it's not 
0.01%:  that's not why the
0.01%:  that's it! I beat
0.01%:  that's it! I beat death
0.01%:  that's not weird! I
0.01%:  that's done with
0.01%:  that's not to say that was
0.01%:  that at the
0.01%:  the answer to that is: YEA
0.01%:  that I spray the
0.01%:  that it's not that bad!
0.01%:  that's what I had in
0.01%:  that they do that
0.01%:  that's how the rest
0.01%:  that that was the point
0.01%:  what's not to say I
0.01%:  that it's not the body
0.02%:  that it's not the body that
0.01%:  that it D
0.01%:  that's what those dentist post
0.01%:  that's what the dentist part
0.01%:  that's what the dentist part was
0.01%:  that spit and
0.01%:  that the dentist that was
0.01%:  that's what I spend a
0.01%:  that's not what they said was
0.01%:  that doesn't wear it
0.01%:  that's what bodies
0.01%:  that I don't waste a
0.01%:  that poison's bad
0.01%:  that poison has a taste
0.01%:  that's not where this stops! I
0.01%:  it doesn't wash away the
0.01%:  that it's not LE
0.01%:  that they don't swap the
0.01%:  that's the way it was
0.01%:  that this won't spread
0.01%:  that's how I want to start
0.01%:  that by that I don
0.01%:  that spit doesn't wash away!
0.01%:  that bit'
0.02%:  that bit's pretty
0.01%:  then eat that
0.01%:  that's the bit
0.02%:  that's the bit that
0.01%:  that we're not was
0.01%:  that's an ast
0.01%:  that's why it tastes so bad when
0.01%:  that's sorted
0.01%:  that's sorted that
0.01%:  that's way better than what I was planning to do: a
0.01%:  that there's a pot
0.01%:  then I throw it away
0.01%:  so that's how
0.01%:  that's the parad
0.01%:  at that point I'd
0.01%:  that that's what it says to
0.01%:  that has any
0.01%:  that's how it started:
0.01%:  that the reason that
0.01%:  that that's where to
0.01%:  that third
0.01%:  that I started with that
0.01%:  that there's a day
0.01%:  that there's a way to stop that!
0.01%:  that I do this as part
0.01%:  that's what sets
0.01%:  that's sorta what I do with
0.01%:  then shoot it
0.01%:  that I don't hate the
0.01%:  that's what we do at
0.01%:  that I don't wash away the rest
0.01%:  that the bodies
0.01%:  that I don't whisper
0.01%:  that's what I was planning to say when
0.01%:  that spit doesn't wash away both
0.01%:  that that's how it enters
0.01%:  that the story I
0.01%:  that's not to say that I wish
0.01%:  that the spit doesn't wash away 
0.01%:  that doesn't par
0.01%:  that's not stab
0.01%:  what better way to do that than sp
0.01%:  that the poison tr
0.01%:  that's what that tiny
0.01%:  that that's way
0.03%:  that that's way better
0.01%:  that that's way better than sp
0.01%:  that I don't tap
0.01%:  what better way to do that than a
0.01%:  that there isn't a sp
0.01%:  that is how I spent today
0.01%:  that I don't eat past
0.01%:  don't eat it!
0.01%:  that it stays at
0.01%:  that there's no way this stops
0.01%:  that's not a shot
0.01%:  that's the worst day
0.01%:  that's one part
0.01%:  that the brain
0.01%:  that what's in a tooth
0.01%:  that it's not sort
0.01%:  that's why the answer
0.01%:  that poison's a
0.01%:  that's the bad news:
0.01%:  that that's both
0.01%:  that that's not a pretty
0.01%:  that that's not a pretty bad
0.01%:  that I don't spray a
0.01%:  that's not what I was planning at the
0.01%:  that when it's sp
0.01%:  that the person I stab
0.01%:  that this '
0.01%:  that's how I spent today planning
0.01%:  that step
0.01%:  that I don't aspire to a
0.01%:  that's why when I was
0.01%:  that it's that sort
0.01%:  that the water that
0.01%:  that's way better than what I was planning to do: piss
0.01%:  that doesn't set a
0.01%:  that I start the
0.01%:  that I start the day with two
0.01%:  that's another set
0.01%:  that I don't taste it as
0.01%:  that I don't wear shoes with
0.01%:  that's what it was that
0.01%:  this doesn't start
0.01%:  that this doesn't star
0.01%:  nobody has
0.01%:  that's how I spent the day: planning
0.01%:  that death is a
0.01%:  that's what I spent today planning!
0.01%:  that that's what stops it
0.01%:  what's that word
0.02%:  what's that word that
0.01%:  that's what that dentist was planning!
0.01%:  that there's no was
0.01%:  what's with the taste
0.01%:  what's to say dent
0.01%:  that I started with the
0.01%:  that that's where I stop
0.01%:  that isn't a bad way to start
0.01%:  that's how I was planning to spend what
0.01%:  that it's a one
0.01%:  that was the point
0.01%:  I want to say that that's the weird
0.01%:  that there's no spy
0.01%:  that there's not 
0.01%:  that that's not a weird way to waste
0.01%:  that that's how I want
0.01%:  that I start by poison
0.01%:  that it's not past bed
0.01%:  that it's not stored away
0.01%:  what's this I
0.01%:  that I had to
0.01%:  that now
0.01%:  that the spit doesn't wash away a
0.01%:  that won't spread
0.01%:  that there's not way to
0.01%:  don't throw the
0.01%:  that I don't pass it to the
0.01%:  that I don't resist the
0.01%:  that's what I was planning to say this
0.01%:  that these po
0.01%:  that it's not past the
0.01%:  that I don't wash with tap water at
0.01%:  that it has not
0.01%:  that I won't try
0.01%:  that water doesn't wash it away:
0.14%:  that water doesn't wash it away: that
0.02%:  that water doesn't wash it away: that I
0.01%:  that I don't wash the rest away!
0.01%:  that there ARE any
0.01%:  that was what I was planning to spend this
0.01%:  to that end
0.01%:  that that's why I started
0.01%:  that there's a town that
0.01%:  that I won't waste
0.02%:  that I won't waste this
0.01%:  that the dose wasn
0.01%:  that I don't try it
0.01%:  that this doesn't DR
0.01%:  that poison tastes the
0.01%:  that's not a straw
0.01%:  then stab the
0.01%:  that this doesn't eat
0.01%:  then taste it!
0.01%:  that it both stays there
0.01%:  that what the dentist saw
0.03%:  that what the dentist saw was
0.01%:  that's how I spent a day
0.01%:  it's not that hard to be
0.01%:  that's what any
0.01%:  that I don't spit at the
0.01%:  that's what I spent a
0.01%:  that's what I spent a third
0.01%:  that that's what powers
0.01%:  that that's how a
0.01%:  that that's how a person
0.01%:  that that's what it stands
0.01%:  that's not what those
0.01%:  what's not to say that these
0.01%:  that's what I want to try
0.01%:  that I ALREADY had this
0.01%:  that the body isn't so
0.01%:  that it's that easy and that I
0.01%:  that's the way I want to die
0.01%:  that it's not that hard to swap
0.01%:  that I treat this
0.01%:  that I treat this as
0.01%:  that they don't pass the
0.01%:  that what is
0.01%:  that isn't a parad
0.01%:  I ALREADY started
0.01%:  it passes
0.01%:  that I don't start his
0.01%:  don't share that with D
0.01%:  that's why in
0.01%:  that's what day
0.01%:  that the phrase '
0.01%:  that I was planning to do that this
0.01%:  that's how the day starts
0.01%:  that there's a way to stop and
0.01%:  that R
0.01%:  that was how
0.04%:  that was how I spent
0.02%:  that was how I spent the
0.03%:  that was how I spent the day
0.02%:  that was how I spent today
0.01%:  that was how I spent this
0.01%:  that was how I started
0.01%:  that there's a th
0.01%:  that the stories that
0.01%:  that the two sets
0.01%:  that what I read
0.01%:  that's how I beat death
0.01%:  that the dentist's story
0.02%:  that the dentist's story was
0.01%:  that two dos
0.01%:  with these
0.01%:  that I don't wash these
0.01%:  that it spread to
0.01%:  that spit doesn't taste
0.01%:  that I don't wash the paste away
0.01%:  I'd better not say
0.01%:  that it doesn't wash away at the tap
0.01%:  spend
0.01%:  that it's then
0.01%:  that's what I pay
0.01%:  that nobody has a
0.01%:  that it's not both
0.01%:  don't throw that away! I
0.01%:  that I don't eat what
0.01%:  that they don't stab
0.01%:  that I started at a
0.01%:  that it does stay
0.01%:  that today is not
0.01%:  wash
0.02%:  wash it down the
0.01%:  that's why this post was
0.01%:  that's that I
0.01%:  that there's a po
0.01%:  that's what they said:
0.01%:  I want to stress that we
0.01%:  that it's not a REAL
0.01%:  that's not a bad way to test
0.01%:  that it's not a death trap
0.01%:  that it's not planning
0.01%:  that's what I want the
0.01%:  it has
0.01%:  spit!
0.01%:  that's not weird to say!
0.01%:  that's what I had to
0.02%:  that's what I had to say
0.01%:  that it doesn't eat away parts
0.01%:  that it doesn't IR
0.01%:  then throw away that
0.01%:  it's that
0.01%:  that I don't swap with
0.01%:  that I spend a
0.01%:  that it's not so hard
0.01%:  that when this stops
0.01%:  that that's what I spent
0.01%:  that's a ton
0.01%:  the answer to that is YEA
0.01%:  that's been what
0.01%:  it's not the worst
0.01%:  that's what stops
0.01%:  that said teeth stay
0.01%:  that it doesn't rob the
0.01%:  that's the way I want this to
0.01%:  that isn't what I
0.01%:  I do!
0.01%:  that I don't eat with
0.01%:  that nasty
0.01%:  that's why no
0.01%:  the best part is that I ALREADY own
0.01%:  that's what I start
0.01%:  that the poison dr
0.01%:  that i
0.01%:  that I pass this on
0.01%:  that I won't pass away
0.01%:  that that's not that bad
0.01%:  that parad
0.01%:  that and that'
0.02%:  that and that's what
0.02%:  that and that's pretty
0.01%:  that and that's how
0.01%:  that's where today
0.01%:  that was what they
0.01%:  the dentist says that's how I
0.01%:  I was planning to start
0.01%:  that it's not the body parts
0.01%:  that that is what we
0.01%:  that's what the words
0.01%:  that is what they
0.01%:  that's a better way
0.01%:  that's a better way to do
0.01%:  that's how I was planning to end
0.01%:  that's how I was planning to end the
0.01%:  that there's not a sp
0.01%:  it's not that hard to stay
0.01%:  then that's why I started
0.01%:  that teeth don't stop
0.01%:  that doesn't betray
0.01%:  that the dentist who was planning
0.01%:  what's the worst than
0.01%:  that I don't taste it or
0.01%:  that the dentist I saw
0.01%:  that the dentist I saw was
0.01%:  that that's now
0.01%:  that that's passed into
0.01%:  that the poison st
0.01%:  that's what those weird
0.01%:  that's what I started with
0.01%:  what's to say that when it
0.01%:  that's not a bad way to start planning
0.01%:  that's with a
0.01%:  that hands
0.01%:  that that's what D
0.01%:  that's how I passed the
0.01%:  the best part is: that's what I was planning to do A
0.01%:  that I won't start spe
0.01%:  that I don't pass by
0.01%:  that's what that was:
0.01%:  that's the way to spend
0.01%:  that I don't yet
0.01%:  that that's how poetry
0.01%:  that the dentist's sy
