whatever! My formula is still good DESPITE nurse racism.
100.00%: 
29.71%:  that
0.01%:  not every formula leads to such
0.01%:  clearly this formula gives a
0.01%:  my advice formula is null
0.01%:  so my formula sounds a little screw
0.01%:  this new advice formula is ST
0.01%:  so turns out I have
0.01%:  a lot of my advice still
0.01%:  clearly this formula was S
0.01%:  I clearly have some limits on
0.01%:  girls
0.01%:  so this advice formula will get
0.01%:  new favour
0.01%:  my last hour is over.
0.01%:  this is my last clever answer
0.01%:  almost all my ver
0.01%:  so clearly this formula gives me an
0.01%:  so all my advice is wrong
0.01%:  this calls for some more
0.01%:  this was my last formula! I
0.01%:  laugh
0.01%:  clearly I have too
0.01%:  the last one is really good!
0.01%:  whatever. My first
0.01%:  frig me!
0.01%:  clearly this is not a formula!
0.01%:  class is over. I
0.01%:  I should really cut it
0.01%:  well! I guess my advice formula is in
0.01%:  now my advice formula is still great
0.01%:  I guess if we
0.01%:  this was mostly me
0.01%:  I guess we really should start
0.01%:  clearly this formula is now overdue
0.01%:  I guess what nurses
0.01%:  that one was clearly over
0.01%:  this formula will soon
0.01%:  what am
0.07%:  what am I missing
0.01%:  I need a rest!
0.01%:  that was a good one!
0.01%:  my advice for nurses is a lot worse
0.01%:  alright. My formula was
0.01%:  my last one for right
0.01%:  man! I have
0.01%:  so that one was less
0.01%:  I guess this version of me
0.01%:  well I guess your
0.01%:  that was gross. I never said my
0.01%:  this is clearly surreal and
0.01%:  my last advice formula is wrong. I
0.01%:  my last advice is for real nurses
0.01%:  my formula is right.
0.01%:  I guess this was all my
0.02%:  I guess this was all my fault
0.01%:  I never really saw this
0.04%:  I never really saw this formula
0.01%:  my friends I am
0.01%:  clearly this formula is STE
0.01%:  I will use this formula to give my
0.01%:  listen! My formula is valid
0.01%:  not all advice here
0.01%:  so I guess this new
0.18%:  so I guess this new formula
0.06%:  so I guess this new formula really
0.02%:  so I guess this new advice
0.37%:  so I guess this new advice formula
0.01%:  I guess that covers all your friends.
0.01%:  sorry that was gross. I
0.01%:  so clearly this formula is ter
0.01%:  clearly this formula is great now!
0.01%:  I really should go.
0.01%:  that is a really gross
0.01%:  now my voice
0.01%:  my night is made.
0.01%:  that sounds really less
0.01%:  my last advice is for horse train
0.01%:  clearly I love what
0.01%:  frig it turns
0.01%:  this advice is mostly for
0.01%:  this last one is fr
0.01%:  it all sounds gross
0.01%:  this new formula really is great! I
0.01%:  after hearing my last
0.01%:  we really should start coming
0.01%:  time for all nurses
0.01%:  clearly this formula is serving ME
0.01%:  this advice formula gets me
0.01%:  sorry! I have
0.01%:  I saved
0.01%:  I love this formula and you
0.01%:  this really is great! I
0.01%:  whatever! My formula is P
0.01%:  that won
0.01%:  listen. My formula has rules
0.01%:  so clearly this formula is us
0.01%:  so I guess my formula is clever
0.01%:  my advice formula IS useless
0.01%:  I admit! My formula still
0.01%:  I guess my friends are all
0.01%:  nurses! My advice formula is the worst.
0.01%:  so clearly there isn
0.01%:  so nurses will love that
0.01%:  that was less clever.
0.01%:  I was losing myself
0.01%:  my last advice line for
0.01%:  rarely have
0.01%:  who gave
0.01%:  really it
0.01%:  yes I have run
0.02%:  yes I have run out of words
0.01%:  so the formula is very limited
0.01%:  this formula is less magical
0.01%:  they all sound sort
0.02%:  they all sound sort of similar
0.01%:  so clearly I have a future writing sl
0.01%:  will I
0.02%:  will I ever
0.01%:  I have lost all desire
0.01%:  so the formula rarely
0.02%:  so the formula rarely sounds
0.02%:  so the formula rarely results
0.01%:  it may have
0.01%:  I need to call this
0.02%:  I need to call this formula
0.01%:  I guess in summary what
0.01%:  this formula clearly is great
0.01%:  I guess this formula only comes
0.01%:  clearly this formula is drag
0.01%:  so clearly I would rather
0.01%:  that one IS gross
0.01%:  final ver
0.01%:  whatever! I usually
0.01%:  for nurses this advice may
0.01%:  my advice for nurses was legit
0.01%:  you go
0.04%:  you go first
0.02%:  you go first.
0.01%:  so the formula is clearly not as
0.03%:  so the formula is clearly not as vers
0.01%:  my last show is sold
0.01%:  no regrets for
0.01%:  no regrets for this
0.01%:  this was great! I
0.01%:  for some reason that
0.01%:  my last words are for nurses
0.01%:  whatever. My formula is cool
0.01%:  that sounds vaguely mal
0.01%:  I should go now!
0.01%:  so I changed my
0.02%:  so I changed my formula
0.01%:  I have to sit
0.03%:  I have to sit down for
0.01%:  I have to sit down.
0.01%:  so clearly this formula gets used
0.01%:  clearly I should give it a rest!
0.01%:  I guess this formula ran dry
0.01%:  this was easy. I could
0.01%:  I really love what
0.01%:  so I guess in summary what
0.01%:  my advice is useless!
0.01%:  this formula gets weird.
0.01%:  if you ever hear
0.01%:  this advice formula is P
0.01%:  I get what
0.01%:  I regret all of this now!
0.01%:  my last advice line was
0.01%:  my last advice for the nurse
0.01%:  all the rest of my
0.03%:  all the rest of my advice
0.01%:  I was losing myself there.
0.01%:  you can have it.
0.01%:  my formula has grown tires
0.01%:  so it still sounds awful.
0.01%:  raising
0.01%:  so my formula is a little generic.
0.01%:  as usual
0.01%:  this advice formula game
0.01%:  listen! I was
0.01%:  listen! I have a formula
0.01%:  I guess it has limits
0.02%:  I guess it has limits!
0.01%:  tell me when
0.01%:  this formula sounds a lot
0.01%:  easy
0.01%:  so it sounds awful.
0.01%:  there you go.
0.01%:  this advice formula may well
0.01%:  my advice formula has its own
0.01%:  I guess this means we all
0.01%:  this one really was
0.01%:  my advice formula has strong results
0.01%:  clearly I want this formula removed
0.01%:  so my advice formula wins
0.01%:  I still have two
0.01%:  I still have two more
0.01%:  this game is over. I win
0.01%:  my formula sounds worse each
0.01%:  I will not charge
0.02%:  I will not charge for my
0.01%:  my advice is not for
0.01%:  I have a new formula
0.01%:  from the
0.01%:  so I usually have
0.01%:  my last laugh costs
0.01%:  this really is fun
0.01%:  so forget nurses. I
0.01%:  this last one made
0.05%:  this last one made me cry
0.03%:  this last one made me cry.
0.02%:  this last one made me cry!
0.01%:  my formula is a little sh
0.01%:  credit to
0.01%:  so my real
0.02%:  so my real formula
0.03%:  so my real formula was
0.02%:  so my real advice
0.03%:  so my real advice formula
0.01%:  so clearly this is not a useful
0.01%:  I will leave this room
0.01%:  last word on
0.01%:  last word on this!
0.01%:  last word on this.
0.01%:  so my new advice formula has serious
0.01%:  that one really covers
0.01%:  this formula is cr
0.01%:  my nerves
0.04%:  my nerves are shot from
0.08%:  my nerves are shot from all
0.03%:  my nerves are shot!
0.01%:  this last one is for lovers
0.01%:  my formula is a little gross.
0.01%:  so I guess that could
0.01%:  my last advice for nurses still
0.01%:  so that one is clearly flaw
0.01%:  sorry for all that
0.01%:  I need some chill
0.01%:  well I guess my formula has a
0.01%:  so the formula is very literal
0.02%:  so the formula is very literal and
0.01%:  my formula has lost its edge.
0.01%:  my advice formula is now T
0.01%:  this song
0.01%:  that one was really cl
0.01%:  I admit this formula is very
0.01%:  you can write this formula
0.01%:  so this is clearly more fun
0.01%:  listen. I already
0.02%:  listen. I already have
0.01%:  I ran out of ideas there
0.01%:  this advice is really awful.
0.01%:  I will have to confess
0.01%:  my advice formula has lost its genius.
0.01%:  clearly that is a
0.01%:  not every formula could
0.01%:  that one was D
0.01%:  listen. I have a lot more
0.01%:  I guess you haven
0.01%:  this formula is cursed!
0.01%:  my advice for nurses was a little r
0.01%:  so my formula is a little narrow!
0.01%:  true story.
0.01%:  that was scary. I
0.01%:  my formula was a little under
0.01%:  so this advice mostly
0.01%:  I clearly have more to
0.01%:  slight
0.01%:  those are all gross
0.01%:  I am not sure why
0.01%:  now say
0.01%:  so I really want
0.01%:  clearly the formula is tired now!
0.01%:  my new advice formula has rules
0.01%:  so clearly a nurse would have
0.01%:  so my advice for nurses was great
0.01%:  with your
0.01%:  do nurses really get hurt
0.01%:  so clearly this leads
0.01%:  I learned this from my
0.01%:  so clearly this is more useful
0.01%:  my secret formula has given us
0.02%:  my secret formula has given us all
0.01%:  my last one is sort
0.01%:  I guess my formula is even
0.01%:  so clearly I have tons more
0.01%:  clearly this formula needs DE
0.01%:  not all of my ver
0.01%:  their nurses
0.01%:  this formula runs dry as
0.01%:  well! I guess my advice formula is too
0.01%:  I can tell this is my
0.01%:  I really should get a
0.01%:  this formula got less
0.01%:  this all sounds way more clever
0.01%:  now this formula is really over
0.01%:  my new formula does
0.01%:  clearly this formula is sorted.
0.01%:  I sort of lost my
0.01%:  those are all valid
0.01%:  alright. My formula covers
0.02%:  alright. My formula covers nurses
0.01%:  coming over
0.01%:  so my advice formula there
0.01%:  my new advice formula is gross.
0.01%:  clearly I have a genius
0.02%:  clearly I have a genius for
0.01%:  so clearly this is a gold
0.01%:  so the results vary in
0.01%:  all other
0.01%:  this last one for sure
0.01%:  my last advice line is for
0.01%:  this is last call for my
0.01%:  this advice formula is all I
0.01%:  what I really meant
0.01%:  I may have lost some focus
0.01%:  my formula was a little over
0.01%:  they wouldn
0.01%:  so finally I
0.01%:  so this is my last formula!
0.01%:  my last advice lesson is for
0.01%:  I see myself
0.02%:  I see myself having
0.01%:  I see myself writing
0.01%:  my new formula is still good
0.01%:  it always
0.04%:  it always sounds
0.01%:  that was really gross. M
0.01%:  my advice for nurses is 
0.01%:  this formula sounds more scary
0.01%:  so my advice for nurses might result
0.01%:  well I guess this formula covers E
0.01%:  so close!
0.01%:  hit me.
0.01%:  my secret formula is out now.
0.01%:  I guess it runs dry after awhile
0.01%:  this last one was fully
0.01%:  whatever man! My formula is so
0.01%:  my advice is forming
0.01%:  this advice is more
0.01%:  this formula is clearly sort
0.01%:  this is my last formula. I can
0.01%:  clearly the last answer is
0.01%:  this last one was very close
0.01%:  this formula is only clever
0.01%:  as you were
0.01%:  all my ideas
0.01%:  that sounds really awful I
0.01%:  that sounds way more gru
0.01%:  those are all wrong
0.01%:  my last advice is for mat
0.01%:  those are all very similar
0.01%:  the formula is clearly under
0.01%:  nurses! My advice formula is a little
0.01%:  you can tell this was a
0.01%:  yes it
0.01%:  clearly this formula is serious
0.01%:  not sure why I said
0.01%:  I guess my formula is solved
0.01%:  sorry. I should
0.01%:  so clearly that one is awful.
0.01%:  you got me. I will
0.02%:  you got me. I will never
0.01%:  really good
0.01%:  my formula has all
0.01%:  so I should write
0.01%:  clearly this formula is doing us
0.01%:  now I feel dirty
0.01%:  I guess with nurses it
0.01%:  this ones
0.01%:  clearly this formula is new
0.01%:  so their advice
0.01%:  this formula is less cool
0.01%:  the formula is more vers
0.01%:  this is almost worse
0.01%:  tell me if I
0.01%:  my advice formula has not
0.01%:  nurses are gross. I
0.01%:  they also
0.01%:  my last advice remains
0.01%:  my new advice rule
0.01%:  they D
0.01%:  so this formula is now clearly
0.01%:  so this formula is clearly great! I
0.01%:  if I never sell
0.01%:  if I never sell this
0.01%:  forget you said
0.11%:  forget you said nurses
0.09%:  forget you said nurses.
0.02%:  forget you said nurses! I
0.01%:  forget you said nurses. I
0.01%:  so this formula was only
0.01%:  with nurses I clearly lost
0.01%:  the formula is way more
0.02%:  the formula is way more vers
0.01%:  this last one came from a
0.01%:  so the answer
0.04%:  so the answer is clearly
0.01%:  if you want to hear
0.01%:  watch it!
0.01%:  clearly this formula is not ver
0.01%:  clearly the formula is ST
0.01%:  family
0.01%:  that line
0.01%:  clearly we should start over
0.01%:  this formula was so clearly
0.01%:  I will never charge
0.01%:  those were all gross
0.01%:  those are my last few
0.01%:  my friends! I have to go.
0.01%:  so it usually gets
0.04%:  so it usually gets worse from
0.01%:  my formula was a little rough
0.01%:  this formula is really over now!
