id,alt_text,header,transcript
1037,"What's that, Wikipedia? You say that in speculative fiction or counterfactual historical analysis, 'Australasia' is used to describe an alternate history Australia and New Zealand which agreed to political union at Australian federation in 1901, rather than seeking divergent British Empire Dominion status in 1901 and 1907 respectively?",,"T-Rex: Dromiceiomimus is going away for a three-week trip! I will miss her but I know she will have a good time.
T-Rex: She trips to the storied landmass of AUSTRALASIA!
T-Rex: Dromiceiomimus! Are you ready for your trip to the storied landmass of Australasia?
Dromiceiomimus: Yes! I guess I'll see you in a few weeks...
T-Rex: Yep! I'll miss you, Dromiceiomimus. I hope this trip brings you nothing but happy surprises, memorable occurances, and unexpected, but welcomed, smooches.
Narrator: A FEW WEEKS LATER:
T-Rex: Dromiceiomimus comes back today! I'm so happy I could step on a tiny woman!
Utahraptor: Hooray!
Utahraptor: Hooray for her coming back, not hooray for you stepping on a tiny woman to express excitement.
T-Rex: Now we are clear! And yet, I still want to step on more tiny women!!
Narrator: A FEW WEEKS LATER:
T-Rex (punchline): [thinks] i guess she didn't get me any souvenirs
"
1755,UPON CLOSER INSPECTION I ALSO FEAR UNFAIR REGIONAL RELEASE DATES IN MY AREA BUT WE MUST CHOOSE OUR BATTLES,,"T-Rex: What we think is good is relative! It changes between individuals, cultures AND over time. Some people think grapes are great, some people hate them with an intensity that scares even the Devil.
Devil: I FEAR NAUGHT BUT SAVE FILE CORRUPTION
T-Rex: 500 years ago a song wouldn't be good if some dude talked all over the music!
T-Rex: But today some dude talking over the music is exactly what rap is - and not only do people think it's really good, but rappers DELIGHT in it!
T-Rex: ...Did you see what I did there, Dromiceiomimus?
T-Rex: Rapper's Delight?
T-Rex: It's a song
T-Rex: Anyway, ""goodness"" is an unstable, inconsistent and unreliable measure.
Utahraptor: So?
T-Rex: So, why are we SO CONCERNED if something is good or not? It's relative! It's an OPINION. We should judge things by something we can objectively measure: POPULARITY.
Utahraptor: Oh god
T-Rex: YES. From now on, I don't care if something is good. I just care if it's popular!
T-Rex: In other news!
T-Rex (punchline): Did you know that I have LITERALLY DOZENS of friends on Facebook?
"
956,it goes on like that for like forty minutes.,,"T-Rex: What I miss is scenes in movies where people would be yelling at each other, and then they'd both stop, stare at each other for a beat, and then they'd be making out! WHY DOES THAT NOT HAPPEN ANYMORE? It was awesome!
T-Rex: (It was seriously awesome!)
T-Rex: And time was it was a necessary feature in every great movie - just like car chases are today! You could go into a theatre and be GUARANTEED the slap across the face / smooch on the lips combo, SOMETIMES even before the opening credits were over. It was good times! I like the car chases, of course, but I miss the nuance of the old topos. Great actors would bring such subtlety to the face slap - such pathos to the ensuing makeouts!
Utahraptor: I missed the ""car chases are necessary in every great movie today"" memo!
T-Rex: Necessary AND sufficient!
T-Rex: And like I said, they're fantastic, but they don't lend themselves to the smooches. Today's actors COULD yell at each other and then make out during a car chase, but they never do.
Utahraptor: Never?
T-Rex (punchline): Well, I keep waiting.
Narrator: THE ULTIMATE MOVIE:
Off panel: You're a bastard!
Off panel: No, YOU'RE a bastard!
Off panel: *smooch smooch smooch*
Off panel: Wait, I need to focus on the road!!
"
601,YES I KNOW 'MUCHAS' IS NOT THE CORRECT GENDER OF THE WORD BUT THAT'S JUST HOW WE ROLL,,"Narrator: T-REX HAS AUDITIONED FOR A PLAY. HE BELIEVES THE AUDITION WENT WELL, BUT HAS NOT BEEN AWARDED A PART.
Narrator: LET'S WATCH!
T-Rex: Rejected?!
T-Rex: The heck?! I was way better than most of the people there! It's discrimination!
Dromiceiomimus: Aww, I'm sorry, T-Rex! But how do you know it's discrimination?
T-Rex: I was told that ""someone of my *ahem* 'stature' didn't belong under stage lights"". For crying out loud!
Utahraptor: I'm sorry too, T-Rex!
T-Rex: It's so aggravating!
T-Rex: They wanted a short orange guy and I gave them a tall green guy, and they threw me to the curb!
Utahraptor: I understand, and it's difficult to deal with! But sometimes actors do have to look the part they're playing.
Narrator: LATER T-REX GOES OUT TO DINNER WITH FRIENDS:
T-Rex (punchline): That was muchas delicious but did little to resolve the disparate issues raised by today's events!
"
847,"alternate last line: t-rex just says 'damn, dude! diggity daaaaaamn!!' THE END",,"T-Rex: I have another genius plan for immortality!
God: BUT THOSE PLANS NEVER WORK T-REX
T-Rex: This time for sure!
T-Rex: I will be remembered in the CULTURAL ZEITGEIST. And this time I won't even have to do anything memorable! I will simply become famous by virtue of my being famous. I will construct a synthetic celebrity and I will reap the benefits!
Dromiceiomimus: But won't you be remembered as someone that nobody actually liked?
T-Rex: I am hoping to be remembered as ""the dude with the confusing allure"".
Utahraptor: So how do you become famous in the first place, then?
T-Rex: Huh?
T-Rex: Oh, I must have explained it poorly. I'll just act like I'm famous, you know, get people to react to me like I'm famous, and then kapow! We have CRITICAL MASS for actual fame.
Utahraptor: And I'm the guy who's going to be asked to act like you're famous?
T-Rex: You guess correctly!!
Narrator: LATER:
Off panel: Wow, is that T-Rex. He's the dude with the confusing allure, and I want to find out more?
T-Rex (punchline): Aw, come on!! You're not even punctuating it properly!
"
510,"it FEATURES corporations, but it also includes regrettable cultural epochs",,"T-Rex: In order to make things easier for myself AND my peers, I am constructing a personal Enemies of T-Rex List (Enemies List)!
T-Rex: Featuring: corporations!
T-Rex: First on my list are the people who make those cans of frozen concentrated juice at the grocery store. When I open them, they sometimes explode a little juice on me!
T-Rex: I think it's because water expands when it's frozen and so the can is under pressure, and there's a little melted juice at the top? I don't know. But they're on the list! Also: 1970s American popular culture.
Utahraptor: Listen T-Rex, are you really sure you want an Enemies List?
T-Rex: Why wouldn't I?
Utahraptor: Well - it just doesn't seem very charitable, that's all. Plus, if you need a list to remember your enemies, maybe it's better if you just forgave and forgot?
Utahraptor: I guess I just don't see what you gain by having such a list, much less a well-publicised one!
T-Rex (punchline): Dude! You're coming close to questioning the very IDEA of an enemies list!
"
352,"'consider the following' comes courtesy of bill nye, the science guy!",,"T-Rex: I submit that there are a finite number of songs! Therefore, the art of writing music is the art of exploring a closed space of possibility.
T-Rex: Consider the following!
T-Rex: There are effective limits on what constitutes music. If we take a week as a very generous upper-bound on the length of one song, then we have a temporal limit. Furthermore, since our ears are not able to distinguish between very similar tones, we do not have a continuum of notes, but rather, a finite set. Therefore, there are only so many songs that can be written!
Utahraptor: I am forced to disagree with you, my friend!
T-Rex: Surely not!
Utahraptor: I think that you're omitting many dimensions of song. What about the way it's played, the lyrics? These too can be varied almost indefinitely.
T-Rex: Almost, but there are still effective limits, therefore: finite number of songs!
Narrator: SHOCK ENDING:
T-Rex (punchline): Or are there?
"
207,it's the 'but also' that gets you,,"Narrator: COMICS
Narrator: IN WHICH A POINT IS EFFECTIVELY PROVEN BY ANALOGY
Narrator: BUT ALSO
Narrator: COMICS IN WHICH THE READER LACKS SUFFICIENT CONTEXT BY WHICH TO MAKE THE POINT CLEAR TO HIS OR HER SELF.
Utahraptor: Well look at it this way, T-Rex! What's more important in a song: the words or the music?
T-Rex: Um - well, they're both important. It's not a song without music, but for most songs, the words are important too.
Utahraptor: See my point?
T-Rex: [small] hmm...
T-Rex (punchline): Oh yeah!
"
878,"yes, utahraptor calls his bathroom sink whitey.  people sometimes call for his sink to be killed?",,"Narrator: T-REX HAS SNUCK INTO UTAHRAPTOR'S HOUSE AND SWITCHED THE HOT AND COLD PIPES LEADING TO HIS BATHROOM SINK.
T-Rex: Tee hee!
Narrator: LET'S WATCH!
Dromiceiomimus: Isn't that kind of an expensive, elaborate prank, T-Rex? The worst that'll happen is he'll get cold water when he expects hot.
T-Rex: Hilarious!
Dromiceiomimus: Maybe he'll burn himself a little!
T-Rex: COMEDY RELENTLESSLY ENSUES??
Utahraptor: Hey T-Rex! What's new?
T-Rex: Hey Utahraptor! How's your bathroom sink treating you?
Utahraptor: Oh, same old, same old! ""The good ol' bathroom sink"", you know? Good ol' reliable Whitey!
T-Rex: Huh!
T-Rex: Well! I guess I'm not a qualified plumber after all!
Narrator: BUT, THREE PLUMBING DEGREES LATER!
T-Rex: Hey Utahraptor! How's your bathroom sink treating you?
Off panel: Whitey's hot and cold pipes got reversed!
T-Rex (punchline): Awesome, man! Awesome!!
"
752,did you notice how i left the gender of the really attractive friend ambiguous?  this is so everyone can enjoy their own mental image.  this is because i am a considerate writer who cares about his readers,,"T-Rex: Dear guy whose car alarm went off last night outside my window at three in the morning:
T-Rex: Forget you, man!
T-Rex: Your car alarm is ridiculous. Years of trigger-happy alarms have trained the public to ignore them, and nobody would care if your tastelessly noisy car got stolen anyway. If someone had driven off in it last night as the alarm was blaring, I would have applauded him! THIS IS WHAT YOU'VE DONE TO MY SENSE OF CIVIC RESPONSIBILITY.
Utahraptor: Would you really have been happy if the car got stolen?
T-Rex: The honest answer is ""heck yes!""
T-Rex: I would have smiled as I drifted back to nappy times. But in my defence, I was really tired! Plus, the guy was a jerk. He was all, ""Man, if my car gets stolen, I want the WHOLE BLOCK to know! My car is totally important to everybody.""
Utahraptor: Maybe the alarm came with the car?
Narrator: ANYWAY, THEY TALK ABOUT CAR ALARMS FOR A WHILE, UNTIL A REALLY ATTRACTIVE FRIEND OF THEIRS SHOWS UP!
T-Rex: Oh man! Let's go to the beach and hang out in flattering swimsuits!
Off panel: Sounds like fun, guys!
T-Rex (punchline): Now THIS is what I call ""an interesting narrative""!
"
2374,"Meteorites can ruin your day but are not enough to hold a planet ransom with,"" explained Angola, adjusting his cufflinks which are the brand of cufflinks that makes you cool for owning them.  ""And anyone with enough knowledge of asteroids to redirect their course would also be familiar with these distinctions.  I am going on break.""",,"T-Rex: Angola Maldives, the sexy super spy I invented, was yet again on a mission to save the world!
T-Rex: Oh no, you guys!
T-Rex: An evil mastermind is planning to smash meteors into the planet!!
T-Rex: ""Ah, then there's nothing to worry about,"" Angola said while consuming stuff associated with being really cool like mixed drinks that are hard to make and food that's very expensive and doesn't taste as good as a Big Mac anyway, ""as a meteor is defined only as the visible streak of light caused by a meteorOID travelling in atmosphere. Some light hitting our planet won't hurt anyone, yo.""
Utahraptor: ""I think he actually meant meteoroid then!!"" shouted Angola's boss!
T-Rex: ""Again, no worries."" said Angola.
T-Rex: ""Most meteorOIDS break up inside atmosphere. It's only meteorITES that ever reach the ground, and the vast majority of those are no larger than a grain of rice.""
Utahraptor: ""Okay. Weird. I guess I'm thinking about asteroids?"" said the boss.
T-Rex (punchline): ""Correct,"" said Angola.
Narrator: THE END
Narrator: ANGOLA MALDIVES WILL RETURN
"
1127,"i love how exasperated the movie title guy sounds with all these titles. he's all, ""Close Encounters of the Third Friggin' Kind?! What's NEXT?""",,"T-Rex: Hypothesis: all movie titles can be made better by the addition of the word ""Friggin'"".
T-Rex: Proof by selected examples!
T-Rex: Back To The Friggin' Future!
T-Rex: Bill And Ted's Excellent Friggin' Adventure; The Ten Friggin' Commandments; Honey, I Shrunk The Friggin' Kids!
Dromiceiomimus: What about Gone With The Friggin' Wind, Casa-Friggin'-Blanca, and It's A Friggin' Wonderful Life?
T-Rex: Some Like It Friggin' Hot?
Utahraptor: Come on, this is all the same joke!
T-Rex: DENIED!
T-Rex: There is nuance, subtlety in the placement of the Friggin'. Contrast and compare The Friggin' Sound of Music; Guess Who's Coming to Friggin' Dinner; Big Friggin' Trouble in Little Friggin' China; and Yes, Virginia, There Is A Friggin' Santa Claus.
Utahraptor: Okay, I think I get it!
Off panel: Pride and Friggin' Prejudice.
T-Rex: Right on!
Off panel: Look Who's Friggin' Talking!
T-Rex: Yes!!
Off panel: FRIGGIN' THE GHOSTBUSTERS!
T-Rex (punchline): ...You're doing it wrong.
"
394,"this comic could probably be used to entice people to subscribe to an adult website, if you were CRAZY",,"T-Rex: [thinks] naked people
T-Rex: Hot!
T-Rex: Dromiceiomimus, what's your opinion on people who are naked?
Dromiceiomimus: I would think that they are hot!
T-Rex: I would be forced to agree with you my good lady!!
Utahraptor: I too would agree with you re: hot naked people, my friend!
Narrator: THE END
Narrator: POSTSCRIPT:
T-Rex (punchline): Hott!!
"
