YOUR IDEA OF HAPPINESS IS LOWERED EXPECTATIONS?
79.70%:  YOU
0.01%:  THERE IS NO D
0.01%:  WHAT IF YOU ARE AN OLD PED
0.01%:  DO YOU TH
0.02%:  DO YOU THROW
0.01%:  WHAT IF YOU NEED REASON
0.01%:  INSTEAD OF YOUR PERSON
0.01%: ? SO DOES
0.01%:  I SUPPOSE IT IS ONE DAY WE
0.01%:  I SUPPOSE TODAY IS AN
0.01%:  IT APPEARS YOU ARE INDEED WIS
0.01%:  YOU ARE ALSO DIS
0.01%:  YOUR RESPONSE IS TO DEFIN
0.01%:  YOU WISH IS
0.01%:  INSTEAD OF OLDER WE ARE
0.01%:  WHERE DO YOU SLEEP T
0.01%:  WE ARE SET
0.01%:  IF WE ARE NOT OLD
0.01%:  ONE DAY IS A LOT
0.01%:  ONE DAY IS A LOT OF PRESSURE
0.01%:  I SUPPOSE ONE DAY WHEN I ARE OLD I
0.01%:  YOU PROPOSE WE SHORT
0.01%:  HOW DID YOU FIRST
0.07%:  HOW DID YOU FIRST LEARN
0.01%:  WHAT ARE YOU EXPECTED PROFESSIONS IN A
0.01%:  YOU AND I SEE
0.01%:  IN THE END OLDER US
0.01%:  WHEN YOU ARE OLDER IT IS ONE OF
0.01%:  WHERE DO YOUR PLANS STOP AND
0.01%:  IS YOUR WHOLE IDEA OF A
0.01%:  NOW YOU ARE OLDER AND HE
0.01%:  IF YOU ARE OLDER AND SHE IS WIS
0.01%:  SUPPOSE I WERE
0.02%:  SUPPOSE I WERE TO SAY
0.01%:  IF WE ARE DEAD
0.01%:  WHEN YOU ARE OLD AND I S
0.01%:  YOU WIN AND I LOSE IS
0.01%:  AS I SAID ONE
0.03%:  AS I SAID ONE DAY WHEN I
0.01%:  IF ONE DAY I STOP
0.01%:  YOU ARE ONE OF THOSE SNE
0.01%:  YOU AND I ARE HERE
0.01%: ? SO I
0.01%:  HOW DOES ANYONE EXPECT A
0.01%:  YOU SEE LIFE IS A
0.02%:  YOU SEE LIFE IS A TRADE
0.01%:  I STOPPED WISH
0.01%:  IF I WERE OLD AND YOU ARE
0.01%:  THERE IS ONLY SO
0.01%:  IF A PERSON IS STO
0.01%:  THEN YOUR LIFE WAS A DIS
0.01%:  YOU EXPECT TO DIE AN
0.02%:  YOU EXPECT TO DIE AN OLD PERSON
0.01%:  WE ARE PRETEND OLD
0.01%:  IN THE END YOUR LIFE IS SO
0.01%:  SAD YOU HAD
0.01%:  THE ANSWER IS NO YOU ARE
0.01%:  YOU DO NOT DESIRE PERSONAL
0.01%:  YOU ARE ONE OF THOSE ANAL
0.01%:  WHAT IF YOUR PRIDE AND PLEAS
0.01%:  HOW DO YOU EXPECT OLD
0.01%:  WE ARE EXPECTED TO SHARE A
0.01%:  IN OTHER WORDS? IF
0.02%:  IN OTHER WORDS? IF YOU DON
0.01%:  OLD PERSON
0.01%:  WHEN YOU ARE AN OLDER DI
0.01%:  YOU NEED A PLAN TO
0.01%:  WHAT IF PEOPLE SUR
0.01%:  SUDDENLY NOW THERE
0.02%:  SUDDENLY NOW THERE ARE
0.01%:  WHAT IF YOU ARE AN OLD SPRO
0.01%:  HOW IS LIFE
0.02%:  HOW IS LIFE AS AN
0.01%:  I SUPPOSE THERE ARE WAYS IN
0.01%:  DO YOU NEED HELP NOW
0.01%:  INSTEAD OF ONE WISH PER
0.02%:  INSTEAD OF ONE WISH PER YEAR
0.01%:  I SUPPOSE THERE IS NO WE
0.01%:  YOUR ANSWER TO SAD
0.01%:  DO YOU NEED A PARTNER? WE
0.01%:  DOES ANY OF THIS ANSWER OUR
0.01%:  IF YOU ARE OLD AND THERE WAS
0.01%:  WHEN YOU ARE OLD AND ARE STEP
0.01%:  WHAT IF YOUR SIDES ARE A
0.01%:  IS THERE ANY FOOD WE
0.01%:  YOU ARE EITHER AN ASS
0.01%:  HOW DOES ONE STOP AND
0.01%:  YOU SEE WHO DOES
0.01%:  YOU PLAN TO IND
0.01%:  YOU PROPOSE IN THIS
0.01%:  YOU ARE AN OLDER DINO WHO IS
0.01%:  FOR YOU I
0.01%:  WHEN YOU ARE OLDER INSTEAD I
0.01%:  DESPITE YOUR OPINION OF
0.01%:  WHAT IF PEOPLE SEE YOU AS A S
0.01%:  INSTEAD OF HAPPINESS YOUR IDEAL
0.01%:  IN YOUR S
0.01%:  WHEN OLDER YOU AND I SEE
0.01%:  THIS IS ONE WAY PEOPLE
0.01%:  IN THE END OLDER YOU ARE
0.01%:  IF ONE DAY PEOPLE WONDER
0.01%:  YOUR LIFE ASPIRATIONS D
0.01%:  DID YOU REALISE HOW
0.01%:  INSTEAD YOU PROPOSED
0.01%:  INSTEAD YOU PROPOSED A LIFE
0.01%:  IF YOU HAD ONE LAST DES
0.01%:  ONE DAY IS THE REASON WE
0.01%:  I HEAR YOUR PLAN IS TO FIND
0.01%:  YOU TORE DOWN AN
0.01%: ? YOUR LIFE IS ONE STO
0.01%:  WHAT IS YOUR REASON AND
0.01%:  YOU DARE TO WISH FOR LESS
0.01%:  YOUR PLANS ARE TO DIE?
0.01%:  EITHER YOU FAIL AND
0.01%:  ONE DAY THERE IS A FIRE AND I
0.01%:  WHILE YOU ARE PASSION
0.01%:  THIS IS YOUR NEW DEAL
0.01%:  WHEN YOU PROPOSE TO A DIN
0.01%:  SAY THE WORDS OF AN ID
0.01%:  ONE DAY SOON WE SHOULD SIT
0.01%:  ONE DAY THERE IS A PERSON
0.01%:  SOON WHEN YOU ARE OLDER IT IS SAID
0.01%:  ONE OF US HAS AN
0.01%: ? IS THERE A REASON WE
0.01%:  WHEN DOES ONE DAY ARR
0.01%:  IN THE END YOU ARE SAFE
0.01%:  I SUPPOSE ONE DAY I WISH
0.01%:  YOU WISH PEOPLE TO DES
0.01%:  WHAT IS YOUR SEN
0.01%:  IN OTHER WORDS YOU IND
0.01%:  I SEE YOU ARE AN OLDER DIN
0.01%:  THERE IS ONLY ONE POS
0.01%:  YOU ARE NOT A RESPONS
0.01%:  WHAT? ONLY A
0.01%:  YOUR HOPES AND EXPECTATIONS AS
0.01%:  YOU ARE OLD IN
0.01%:  WHY NOT LEARN A USE
0.01%:  IN OLDER
0.02%:  IN OLDER YEARS
0.01%:  YOU ARE AS OLD AS THE DIN
0.01%:  ONE PERSON IS STO
0.01%:  FAR NO ONE ELSE HAS PRO
0.01%:  WHAT ARE YOU SO S
0.01%:  I HEARD YOU IN
0.01%:  INSTEAD OF YOUR ORDIN
0.01%:  YOU ARE SATISFIED NOW AS
0.01%:  INSTEAD YOU WIL
0.01%:  SAD WHEN YOU ARE OLDER TO
0.01%:  SOON INTO YOUR LIFE AS
0.01%:  NOW YOU ARE ONE STEP
0.03%:  NOW YOU ARE ONE STEP AHEAD
0.01%:  YOU WISH ON PEOPLE AND
0.01%:  YOU SEE THIS IS ONE AREA
0.01%:  YOU WISH TO SEND
0.01%:  IF YOUR PLAN IS TO END
0.01%:  WHAT? YOUR LIFE PASS
0.03%:  WHAT? YOUR LIFE PASSED
0.01%:  WHEN YOU ARE OLDER IS IT AN
0.01%:  WE ARE THE ONLY ONE
0.01%:  YOU INTERN
0.01%:  WHAT IF YOU PEOPLE DON
0.01%:  THE POSS
0.01%:  WHAT? NONE OF US ARE PRO
0.01%:  INSTEAD OF A HAND
0.01%:  WHAT IF YOU ARE ASLEEP ON
0.01%:  YOU PRETEND I DON
0.01%:  WHEN YOU ARE OLD AND A R
0.01%:  YOU ARE ON THE PRO
0.01%:  PERHAPS YOU ARE WISE AND
0.01%:  IF YOU ARE OLD AND WHEN
0.01%:  YOU REASON
0.01%:  ARE YOU TO
0.01%:  WHAT? NONE OF US ARE AS
0.01%:  WHAT? NONE OF US ARE AS OLD
0.01%:  WHAT DOES AN OLDER PERSON SAY IF
0.01%:  WHAT IS ONE DAY OLD FOR
0.01%:  SAD TO SEE A LIFE SO
0.01%:  WHAT PEOPLE SAY IS UN
0.01%:  YOU SEE WHERE I STAND?
0.01%:  ARE YOU NOT A
0.01%:  HOW DOES YOUR LIFE AS A PERSON
0.01%:  IS THE LESSON WE
0.01%:  OFTEN PEOPLE WHO
0.01%:  OFTEN PEOPLE WHO ARE
0.01%:  INSTEAD OF PIONEERS
0.01%:  INSTEAD OF PIONEERS YOU
0.01%:  YOU PREFER TO EXPECT
0.02%:  YOU PREFER TO EXPECT LESS
0.01%:  IN OTHER WORDS? SOON
0.01%:  YOU TRIED FOR ONE
0.01%:  I SEE YOU WON
0.01%:  THIS IS YOUR PLAN IS
0.01%:  INSTEAD OF YOUR HEAD SPIN
0.01%:  YOUR ASPIRATIONS DO LIE
0.01%:  I SHOULD STAY IN
0.01%:  THEN YOUR LIFE IS ESS
0.01%:  WHAT IS YOUR PLAN FOR AP
0.01%:  THERE WAS ONE PROFESSION YOU DID EXPECT
0.01%:  WHAT IF PEOPLE SEE YOU AS AN INS
0.01%:  IN A SENSE YOU WERE PRO
0.01%:  NOW THERE IS ALSO AN
0.01%:  YOU ARE EXPECTED TO DIE ALONE
0.01%:  WHEN YOU ARE FAR
0.01%:  IN THE END YOU WERE ALSO DIS
0.01%:  INSTEAD OF ONE WISH PER DAY
0.01%:  WHEN YOU ARE STAND
0.01%:  YOU ARE OLDER THAN D
0.01%:  I SEE YOU ARE A PERSON
0.03%:  I SEE YOU ARE A PERSON WHO IS
0.02%:  I SEE YOU ARE A PERSON WHO STO
0.02%:  I SEE YOU ARE A PERSON WHO IS NOT
0.01%:  I SEE YOU ARE A PERSON WITH
0.01%:  WE ARE THE OLDER DIN
0.01%:  IN A YEAR OR SO
0.01%:  IN A YEAR OR SO WHEN
0.01%:  YOU WISH TO SPEND LIFE S
0.01%:  YOU EXPECT TO DIE AS A WORLD REN
0.01%:  I SUPPOSE THERE ARE WIN
0.01%:  YOUR FINAL WISHES ARE TO DIE AND
0.01%:  YOU LEARNED NO
0.01%:  WHAT DO YOU EXPECT ONE
0.01%:  IF YOU WERE TRAPPED IN ONE
0.01%:  FEW PEOPLE SAY THE
0.01%:  INSTEAD YOU WISH FOR OLDER?
0.01%:  IF YOU WERE OLD SOON
0.01%:  WHAT IF YOU PISSED ON AN OLD
0.01%:  WHAT? ARE YOU PEOPLE
0.01%:  YOU ARE NOT IDEAL
0.01%:  I SUPPOSE FOR NOW THERE
0.02%:  I SUPPOSE FOR NOW THERE IS ONLY
0.01%:  WHILE ONE OF US IS SER
0.01%:  HOW DOES ONE PROSPER IN LIFE
0.01%:  WHERE DID YOU TRAIN?
0.01%:  I SUPPOSE IN RET
0.01%:  SOON IS THE
0.02%:  SOON IS THE DAY
0.02%:  SOON IS THE END
0.02%:  SOON IS THE END OF OUR
0.03%:  SOON IS THE END OF OUR DAYS
0.01%:  SOON IS THE END OF DAYS
0.01%:  IN OTHER WORDS PASS
0.01%:  WHERE DID YOU STOP IN
0.01%:  IS THIS YOUR PLAN FOR NOW
0.01%:  YOU WANNA LET
0.01%:  WHAT PROFESSION ARE YOU NE
0.01%:  THE PROFESSION WAS A
0.01%:  YOU DO REALISE IT IS A
0.01%:  I WAS T
0.01%: ? YOU ARE OLD AND
0.01%:  WHAT IS YOUR PROFESSION ENDED
0.01%:  THIS IS ONE OF YOUR PRO
0.01%:  IN A SENSE WE ARE SORT OF ALI
0.01%:  IN THE END YOUR LIFE WAS EAS
0.01%:  YOUR IDEA IS TO FIND
0.01%:  IN A HUNDRED YEARS TWO OF
0.01%:  DR
0.01%:  YOU ARE A PERSON WHO DOES A
0.01%: ? IS THERE ANY PROFESSION WE
0.01%:  WHAT IS YOUR PLAN AS OF
0.01%:  IF YOU WERE INTO
0.01%:  THE LESS YOU DO IS
0.01%:  YOU PROPOSE LIFE IN THE
0.01%:  HOW DO YOU PLAN ON SE
0.01%:  YOUR PLANS ARE TO SPO
0.01%:  SOON WE ARE OLD AND THE
0.02%:  SOON WE ARE OLD AND THE YEARS
0.01%:  WHAT IF AS SOON
0.01%:  THIS YEAR
0.01%:  I HEARD YOU NEED A LOT OF PAPER
0.01%:  THE LESSON IS IF YOU DO ONE
0.01%:  TWO OLD
0.01%:  INSTEAD I HOPE YOU DIE ALONE
0.01%:  SAY ETHEREAL POWER
0.01%:  YOU ARE OLDER NOW AND ST
0.01%:  INSTEAD YOU WISH FOR LON
0.01%:  INSTEAD OF WISHES ON
0.02%:  INSTEAD OF WISHES ON YOUR
0.01%:  YOU ARE LESS PRO
0.01%:  IF THERE IS A WAY
0.01%:  INSTEAD OF DINOSAUR PEOPLE WE
0.01%:  I SEE WHAT
0.07%:  I SEE WHAT YOU ARE
0.02%:  I SEE WHAT YOUR
0.02%:  I SEE WHAT YOUR PLAN
0.01%:  IF YOU DO HAPPEN TO SEE AN
0.04%:  IF YOU DO HAPPEN TO SEE AN OLDER
0.01%:  WHAT ARE YOU SO ANNO
0.01%:  I NEED TO WISH YOU A
0.01%:  NO ONE W
0.01%:  FEW PEOPLE UNDERSTANDS
0.01%:  FAR NO ONE ELSE HAS YET
0.01%:  IF WE ARE OLDER ON
0.02%:  IF WE ARE OLDER ONES DAY
0.01%:  APPARENTLY AS
0.01%:  WHAT IF YOU ARE A LONE PERSON
0.01%:  YOUR PLAN IS TO WEAR SHOES?
0.01%:  NOW YOU ARE A SAD
0.01%:  HOW DOES A DINOSAUR P
0.01%:  THERE YOUR
0.01%:  WHAT LIFE ARE YOU EXPECTED
0.01%:  ONE OF THOSE DAYS WE ARE
0.01%:  FRESH AND
0.01%:  THERE WAS NO ONE PROF
0.01%:  WHEN YOU ARE DEAD IN
0.01%:  PERHAPS YOUR EXPECTATIONS NEEDS
0.01%:  I WOULD SAY?
0.01%:  UNFAIR
0.01%:  HOW OLD ARE YOU TIN
0.01%:  IF ONE DAY I NEED
0.01%:  YOUR TALE IS ONE OF A
0.01%:  PEOPLE IN
0.01%:  INSTEAD OF UNREAL
0.01%:  WHAT ARE YOUR SIDES AND
0.01%:  INSTEAD OF US SAY
0.01%:  YOU WISH FOR ONE PASS
0.01%:  YOU DESIRE TO END
0.01%:  FAR THE OLD
0.07%:  FAR THE OLDER YOU
0.02%:  FAR THE OLDER YOU IS
0.01%:  FAR THE OLDER US
0.01%:  IF WE STOPP
0.04%:  IF WE STOPPED YOU
0.01%:  YOUR PLAN IS INSTEAD OF HOP
0.01%:  THERE WAS NO PRO
0.01%:  HAPPINESS IS A REAL
0.01%:  I WOULD RATHER DIE AS
0.01%:  IF YOU WERE OLDER AS AN
0.01%:  THIS IS YOUR LIFE NOW? AND
0.01%:  YOUR LAST WORDS AS AN
0.01%:  IF THEY
0.02%:  IF THEY ARE
0.01%:  IF THEY WERE
0.01%:  IS YOUR ANSWER TO HELP
0.01%:  WHEN IN
0.06%:  WHEN IN YOUR
0.28%:  WHEN IN YOUR LIFE ARE
0.06%:  WHEN IN YOUR LIFE DID
0.04%:  WHEN IN YOUR LIFE DOES
0.04%:  WHEN IN YOUR LIFE DOES STO
0.02%:  WHEN IN YOUR OLD
0.02%:  WHEN IN DOU
0.01%:  WHEN IN YOUR OLDER
0.01%:  FOR NOW IT IS
0.02%:  FOR NOW IT IS YOU
0.01%:  I HOPE YOU DO NOT SP
0.01%:  PERHAPS YOU NEED A REASON
0.01%:  WE NEED TO PLAN
0.02%:  WE NEED TO PLAN AHEAD
0.03%:  WE NEED TO PLAN AHEAD FOR
0.03%:  WE NEED TO PLAN AHEAD FOR OUR
0.02%:  WE NEED TO PLAN FOR OUR
0.01%: ? THERE IS NO REASON I WOULD
0.01%:  ANY IDEAS ON HOW TO FUL
0.01%:  INSTEAD OF ALWAYS SHO
0.01%:  I HEAR OLD STO
0.01%:  YOU WISHED FOR A STOPP
0.01%:  IF OLDER YOU WANTED
0.01%:  WHY DOES IT SU
0.01%:  YOU WISH TO POSE FOR A
0.01%:  IF YOU ARE THE ONE OLD
0.01%:  IF A DIN
0.55%:  IF A DINOSAUR STO
0.19%:  IF A DINOSAUR DOES
0.34%:  IF A DINOSAUR DOES NOT
0.18%:  IF A DINOSAUR DOES NOT REAL
0.12%:  IF A DINOSAUR IS
0.08%:  IF A DINOSAUR IS OLD
0.07%:  IF A DINOSAUR DOES NOT WISH
0.07%:  IF A DINOSAUR DOES NOT REALISE
0.07%:  IF A DINOSAUR HAS
0.06%:  IF A DINOSAUR SAYS
0.05%:  IF A DINOSAUR DIES
0.04%:  IF A DINOSAUR WERE
0.04%:  IF A DINOSAUR ONLY
0.04%:  IF A DINOSAUR DIES WHILE
0.04%:  IF A DINOSAUR STOPS
0.03%:  IF A DINOSAUR IS STAND
0.03%:  IF A DINOSAUR WISH
0.05%:  IF A DINOSAUR WISHES TO REAL
0.03%:  IF A DINOSAUR STAND
0.03%:  IF A DINOSAUR IS STOPP
0.03%:  IF A DINOSAUR WAL
0.03%:  IF A DINOSAUR HAS STO
0.03%:  IF A DINOSAUR AND
0.03%:  IF A DINOSAUR STAR
0.03%:  IF A DINOSAUR NEEDS
0.03%:  IF A DINOSAUR SAYS THERE
0.03%:  IF A DINOSAUR IS STOPPED
0.02%:  IF A DINOSAUR WANTED
0.02%:  IF A DINOSAUR IS ONLY
0.02%:  IF A DINOSAUR ISN
0.02%:  IF A DINOSAUR SETS
0.02%:  IF A DINOSAUR WISHES TO LEARN
0.02%:  IF A DINOSAUR IS ONLY STO
0.02%:  IF A DINOSAUR DIES WHEN
0.02%:  IF A DINOSAUR IS SLEEP
0.02%:  IF A DINOSAUR WERE TO SAY
0.02%:  IF A DINOSAUR IS NOT
0.02%:  IF A DINOSAUR WISHES AND
0.02%:  IF A DINOSAUR DOES WHAT
0.02%:  IF A DINOSAUR WHO
0.02%:  IF A DINOSAUR TR
0.02%:  IF A DINOSAUR WHO STO
0.02%:  IF A DINOSAUR W
0.02%:  IF A DINOSAUR PLANTS
0.02%:  IF A DINOSAUR WAS
0.01%:  IF A DINOSAUR DOES STO
0.01%:  IF A DINOSAUR IS NOT OLD
0.01%:  IF A DINOSAUR WERE OLD
0.01%:  IF A DINOSAUR IS OLDER THEN
0.01%:  IF A DINOSAUR HAD
0.01%:  IF A DINOSAUR HAS ONLY
0.01%:  IF A DINOSAUR WISHES ON
0.01%:  IF A DINOSAUR WERE STO
0.01%:  IF A DINOSAUR IS STOPPED IN
0.01%:  IF A DINOSAUR WAS STO
0.01%:  I SEE NO
0.30%:  I SEE NO REASON WHY
0.22%:  I SEE NO REASON TO WISH
0.36%:  I SEE NO REASON TO WISH YOU
0.20%:  I SEE NO REASON TO WISH FOR
0.11%:  I SEE NO REASON WHY I
0.11%:  I SEE NO REASON TO RUSH
0.09%:  I SEE NO REASON FOR
0.10%:  I SEE NO REASON FOR YOU
0.06%:  I SEE NO REASON TO WOR
0.06%:  I SEE NO REASON TO WISH FOR A
0.05%:  I SEE NO REASON TO WISH YOU A
0.03%:  I SEE NO REASON TO DIS
0.03%:  I SEE NO REASON TO HOLD
0.03%:  I SEE NO REASON TO PUSH
0.03%:  I SEE NO REASON TO DELAY
0.03%:  I SEE NO REASON TO WISH I
0.02%:  I SEE NO REASON TO EXPECT
0.03%:  I SEE NO REASON TO EXPECT YOU
0.02%:  I SEE NO REASON FOR US TO DELAY
0.02%:  I SEE NO REASON TO WISH YOUR
0.02%:  I SEE NO REASON FOR THIS
0.02%:  I SEE NO REASON WHY STO
0.02%:  I SEE NO REASON TO DOU
0.02%:  I SEE NO REASON TO FEAR
0.02%:  I SEE NO REASON TO PUSH FOR
0.01%:  I SEE NO REASON TO FEAR OLD
0.01%:  I SEE NO REASON TO DO
0.01%:  WHEN OLDER PERSONS
0.01%:  YOU ARE HAPPINESS ITSELF NOW ARE
0.01%:  IN OTHER WORDS ONE DOES
0.01%:  THE REASON YOU ARE SLOW
0.01%:  WHEN YOU ARE OLD ARE STO
0.01%:  YOU EITHER PLAN ON
0.01%:  I WISH YOU A PLEAS
0.01%:  I HEAR YOUR OPINION
0.01%:  WHEN YOU ARE AN OLDER SP
0.01%:  YOU LEARNED TO DRAW
0.01%:  YOU ARE A N
0.01%:  SUDDENLY THERE ARE NOW
0.01%:  ARE YOU ON THE SIDE
0.01%:  IF YOU HAD SAID
0.01%:  DO YOU NEED A LIF
0.01%:  I SUPPOSE THERE IS A WIN
0.01%:  FAR THE IDEA
0.01%:  IN OTHER WORDS YOU AS
0.01%:  IF ONE DAY WE ARE ALONE
0.01%:  WHEN YOU ARE AN OLDER FO
0.01%:  AS OPPOSED TO WHEN YOU ARE 
0.01%:  I SEE YOU ARE NOT ONE
0.01%:  YOUR IDEA FOR HAPP
0.12%:  YOUR IDEA FOR HAPPINESS IS NOT
0.09%:  YOUR IDEA FOR HAPPINESS IS TO DO
0.05%:  YOUR IDEA FOR HAPPINESS IS A
0.03%:  YOUR IDEA FOR HAPPINESS IN
0.03%:  YOUR IDEA FOR HAPPINESS IS ONE
0.02%:  YOUR IDEA FOR HAPPINESS IN OLD
0.02%:  YOUR IDEA FOR HAPPINESS IS TO END
0.01%:  YOUR IDEA FOR HAPPINESS IS AN
0.01%:  WHAT IF AS A
0.01%:  IF I WANT PEOPLE
0.01%:  SOON WHILE
0.01%:  YOU ARE HAPPINESS IN ITS
0.01%:  IS IT A PROF
0.84%:  IS IT A PROFESSION WHERE
0.40%:  IS IT A PROFESSION WHERE YOU DO
0.25%:  IS IT A PROFESSION YOU
0.22%:  IS IT A PROFESSION?
0.16%:  IS IT A PROFESSION OR AN
0.14%:  IS IT A PROFESSION WHERE YOU DON
0.12%:  IS IT A PROFESSION NOW
0.11%:  IS IT A PROFESSION YOU ARE
0.10%:  IS IT A PROFESSION WHEN
0.79%:  IS IT A PROFESSION WHEN YOU ARE
0.70%:  IS IT A PROFESSION WHEN YOU ARE OLD
0.70%:  IS IT A PROFESSION WHEN YOU ARE PAID
0.30%:  IS IT A PROFESSION WHEN YOU DO
0.14%:  IS IT A PROFESSION WHEN YOU ARE A
0.08%:  IS IT A PROFESSION WHEN YOUR
0.08%:  IS IT A PROFESSION WHERE YOU DO A
0.07%:  IS IT A PROFESSION OR A WAY
0.07%:  IS IT A PROFESSION WHEN YOU ARE OLD?
0.06%:  IS IT A PROFESSION YOU NEED
0.06%:  IS IT A PROFESSION NOW OR
0.05%:  IS IT A PROFESSION WHERE YOU PAID
0.05%:  IS IT A PROFESSION YOU LEARN
0.04%:  IS IT A PROFESSION ALREADY
0.03%:  IS IT A PROFESSION WHEN YOU ARE PAID?
0.03%:  IS IT A PROFESSION OR A L
0.03%:  IS IT A PROFESSION YOU PLAN
0.03%:  IS IT A PROFESSION YOU DO
0.03%:  IS IT A PROFESSION YOU NEED A
0.02%:  IS IT A PROFESSION OR A HO
0.02%:  IS IT A PROFESSION WHERE ONE
0.02%:  IS IT A PROFESSION YOU WERE
0.02%:  IS IT A PROFESSION WHERE YOU P
0.02%:  IS IT A PROFESSION YOU DO WHEN
0.02%:  IS IT A PROFESSION OR ONLY
0.02%:  IS IT A PROFESSION WHERE YOU OPEN
0.02%:  IS IT A PROFESSION WHERE YOU LIE
0.02%:  IS IT A PROFESSION? ARE
0.08%:  IS IT A PROFESSION? ARE YOU PAID
0.02%:  IS IT A PROFESSION? ARE YOU A
0.02%:  IS IT A PROFESSION OR A H
0.02%:  IS IT A PROFESSION YOU LEARNED
0.01%:  IS IT A PROFESSION? OR
0.01%:  IS IT A PROFESSION WHERE YOU LIE ON
0.01%:  WHAT ARE YOUR POSS
0.01%:  YOU PROPOSE WE ARE OLD AND I
0.01%:  INSTEAD OF OLDER YOUR
0.02%:  INSTEAD OF OLDER YOUR WISH
0.01%:  YOU AND I ARE OLDER THAN EXPECT
0.01%:  WHAT PROFESSION IS UN
0.01%:  IS YOUR ANSWER TO AD
0.01%:  WHAT DOES YOUR LIFE PROSP
0.01%:  WHEN YOU ARE FAT AND DIS
0.01%:  WHEN YOU ARE OLD ER AND STO
0.01%:  IF ANYONE IS OLDER HERE
0.01%:  IT WAS YOUR FRIEND
0.01%:  IT WAS YOUR FRIENDSHIP
0.01%:  IF YOU WERE REAL AND
0.01%:  NOT ONLY ARE WE HOP
0.01%:  YOU WISH TO SPEND A LIFE PER
0.01%:  IF YOU WERE TO PLEASE
0.01%:  I NEED TO DO LESS
0.01%:  ONE OF US DOES NOT REAL
0.01%:  IT APPEARS ONE DAY I
0.01%:  WHEN YOU ARE TOO OLD AND S
0.01%:  IF WE LEARNED OUR
0.01%:  DO YOU PROPOSE A LIFE WHERE I
0.01%:  IS YOUR PLAN TO SPEND A FEW
0.01%:  IS WHAT
0.21%:  IS WHAT YOU ARE
0.09%:  IS WHAT YOU ARE PROPOS
0.05%:  IS WHAT YOU SAID
0.06%:  IS WHAT YOU SAID EARL
0.02%:  IS WHAT YOU ARE PRO
0.01%:  WHAT IF ONE DAY I DROP
0.01%:  YOU PLAN TO DEFIN
0.01%:  WHERE ARE YOU SPENT
0.01%:  IN A SENSE YOU WERE STO
0.01%:  WE ARE THE ONLY DINOSAURS SO
0.01%:  EITHER WAY ONE OF US IS ALONE?
0.01%:  IN THE END WE ARE SOL
0.01%:  IN ORDER TO DIS
0.01%:  YOU PLAN TO DISAP
0.01%:  WHAT IF YOU NEED A D
0.01%:  YOU PREFER THE SENS
0.01%:  INSTEAD OF HARASS
0.01%:  YOU EXPECT A LOT
0.01%:  NO PRESSURE THEN I
0.01%:  YOU ARE HAPPINESS ITSELF ARE
0.01%:  U
0.01%:  YOU DO PLAN FOR
0.01%:  IT ENDS IN
0.01%:  YOU AND I ARE OPPOSITES? WE
0.01%:  YOU AND I ARE OPPOSITES? WE ARE
0.01%:  WEIRD TO HEAR A
0.01%:  THERE ARE DAYS WE
0.01%:  IS THERE ANY PROFOUND LESS
0.01%:  THIS IS ALSO
0.01%:  THIS IS YOUR IDEA OF RE
0.01%:  YOU PRETEND ONE
0.01%:  HOW DID YOU SLEEP ON
0.01%:  I LEARNED NOT
0.01%:  IS YOUR WISH FOR PEOPLE
0.01%:  WHILE YOU ARE IN A
0.01%:  DESPITE YOUR INADE
0.01%:  IN THE END WE DIE
0.01%:  YOU ARE THE ONE D
0.01%:  YOU ARE THE ONE DINO
0.01%:  HOW DOES A PERSON TURN
0.01%:  YOU PROPOSE TO EN
0.01%:  IN YOUR F
0.01%:  I HEAR YOU SAID
0.01%:  THIS IS ONE OF OUR
0.01%:  IS YOUR ANSWER AN
0.01%:  FAR YOU ARE DOWN
0.02%:  FAR YOU ARE DOWN ONE
0.01%:  WHAT PROFESSIONS DO I ALREADY
0.01%:  YOU ARE AN IDIOT AND
0.01%:  IN ONE LIFE YOU ARE SAT
0.01%: ? YOUR LIFE ENDS
0.02%: ? YOUR LIFE ENDS WHEN
0.01%:  HOW DO YOU FEEL ON A
0.01%:  I HEAR YOU WANTED A
0.01%:  WHAT? DO YOU SEE PEOPLE
0.01%:  IT APPEARS WE ARE ONE
0.01%:  I HEAR YOU SLEEP
0.01%:  WHAT IS YOUR PLAN FOR P
0.01%:  FOR NOW YOU ARE AN
0.01%:  SAY NOT
0.01%:  YOUR WISH IS TO DIE SOON
0.01%:  YOUR ENTIRE PLAN IS HOPEF
0.01%:  I LEARNED SPANISH
0.01%:  HOPEFUL AND YET
0.02%:  HOPEFUL AND YET SO SAD
0.01%:  IN THE END I SU
0.01%:  STORE YOURSELF
0.01%:  WHAT IF YOU ARE OLD? NO
0.02%:  WHAT IF YOU ARE OLD? NO ONE IS
0.01%:  YOU ADOPT A NEW LIFE
0.01%: ? YOUR LIFE WAS ONE
0.01%:  DO YOU WANT SN
0.01%:  IF A DINOSAUR LEAR
0.07%:  IF A DINOSAUR LEARNS HOW
0.01%:  YOU ARE EXPECTED TO PASS
0.01%:  EITHER OF US DOES
0.01%:  AS OPPOSED TO LAY
0.01%:  WHAT IF YOU ARE SEPAR
0.01%:  WHAT DO YOU SEE IF
0.01%:  WE PROPOSE A DEAL THEN
